             z_1            v_z1             z_2            v_z2
  9.95863218e+02 -4.48387226e+02 -7.68618211e+02 -2.51806162e+02
  1.10195289e+03 -5.34866947e+02 -7.49228521e+02 -2.13825101e+02
  1.20273813e+03 -6.02045760e+02 -7.26232299e+02 -1.66043986e+02
  1.29773379e+03 -6.46393304e+02 -6.99740239e+02 -1.10976785e+02
  1.38648258e+03 -6.65584038e+02 -6.69879867e+02 -5.15221166e+01
  1.46855731e+03 -6.58620049e+02 -6.36794918e+02  9.18982739e+00
  1.54356289e+03 -6.25883735e+02 -6.00644654e+02  6.79625825e+01
  1.61113827e+03 -5.69117571e+02 -5.61603089e+02  1.21702195e+02
  1.67095815e+03 -4.91332013e+02 -5.19858156e+02  1.67580561e+02
  1.72273459e+03 -3.96646367e+02 -4.75610802e+02  2.03184650e+02
  1.76621836e+03 -2.90070927e+02 -4.29074020e+02  2.26643641e+02
  1.80120012e+03 -1.77241671e+02 -3.80471821e+02  2.36727044e+02
  1.82751151e+03 -6.41211044e+01 -3.30038162e+02  2.32908179e+02
  1.84502585e+03  4.33190835e+01 -2.78015814e+02  2.15389555e+02
  1.85365885e+03  1.39412273e+02 -2.24655196e+02  1.85093303e+02
  1.85336894e+03  2.19075539e+02 -1.70213168e+02  1.43633127e+02
  1.84415752e+03  2.78057450e+02 -1.14951797e+02  9.32497193e+01
  1.82606893e+03  3.13209497e+02 -5.91370953e+01  3.66455268e+01
  1.79919025e+03  3.22677582e+02 -3.03773574e+00 -2.31831856e+01
  1.76365087e+03  3.05972786e+02  5.30762361e+01 -8.30774279e+01
  1.71962185e+03  2.63984855e+02  1.08934705e+02 -1.39869994e+02
  1.66731514e+03  1.98935805e+02  1.64268785e+02 -1.90553331e+02
  1.60698253e+03  1.14264480e+02  2.18812113e+02 -2.32440298e+02
  1.53891445e+03  1.44460334e+01  2.72302135e+02 -2.63307183e+02
  1.46343855e+03 -9.52439020e+01  3.24481362e+02 -2.81511668e+02
  1.38091816e+03 -2.09007597e+02  3.75098618e+02 -2.86079816e+02
  1.29175051e+03 -3.20831303e+02  4.23910239e+02 -2.76757627e+02
  1.19636483e+03 -4.24802795e+02  4.70681254e+02 -2.54024524e+02
  1.09522029e+03 -5.15423564e+02  5.15186507e+02 -2.19068083e+02
  9.88803806e+02 -5.87899150e+02  5.57211734e+02 -1.73721380e+02
  8.77627683e+02 -6.38392233e+02  5.96554580e+02 -1.20366302e+02
  7.62227258e+02 -6.64224953e+02  6.33025493e+02 -6.18080893e+01
  6.43158975e+02 -6.64019128e+02  6.66447970e+02 -1.12839380e+00
  5.20963827e+02 -6.37762210e+02  6.96693290e+02  5.84706492e+01
  3.96228423e+02 -5.86695601e+02  7.23617460e+02  1.13723184e+02
  2.69584981e+02 -5.14340813e+02  7.47059093e+02  1.62563848e+02
  1.41643607e+02 -4.23337013e+02  7.66904864e+02  2.01260373e+02
  1.30202862e+01 -3.18925657e+02  7.83059123e+02  2.28234720e+02
 -1.15665783e+02 -2.06622535e+02  7.95444064e+02  2.42095285e+02
 -2.43795125e+02 -9.23445519e+01  8.04000045e+02  2.42128480e+02
 -3.70750952e+02  1.78905926e+01  8.08685868e+02  2.28348594e+02
 -4.95922133e+02  1.18280412e+02  8.09478967e+02  2.01498837e+02
 -6.18706128e+02  2.03543625e+02  8.06375520e+02  1.63012548e+02
 -7.38511891e+02  2.69198922e+02  7.99390461e+02  1.14937642e+02
 -8.54762713e+02  3.11801557e+02  7.88557413e+02  5.98285264e+01
 -9.66898998e+02  3.29125231e+02  7.73928518e+02  6.11240256e-01
 -1.07438096e+03  3.20279600e+02  7.55574195e+02 -5.95710267e+01
 -1.17669121e+03  2.85757202e+02  7.33582793e+02 -1.17523843e+02
 -1.27333725e+03  2.27407252e+02  7.08060173e+02 -1.70170066e+02
 -1.36385388e+03  1.48337595e+02  6.79129189e+02 -2.14711976e+02
 -1.44780536e+03  5.27497704e+01  6.46929106e+02 -2.48778245e+02
 -1.52478759e+03 -5.42843455e+01  6.11614925e+02 -2.70547726e+02
 -1.59442999e+03 -1.67091623e+02  5.73356636e+02 -2.78844418e+02
 -1.65639733e+03 -2.79691308e+02  5.32338402e+02 -2.73205570e+02
 -1.71039132e+03 -3.86088570e+02  4.88757671e+02 -2.53928446e+02
 -1.75615205e+03 -4.80593075e+02  4.42824226e+02 -2.22052663e+02
 -1.79345924e+03 -5.58166276e+02  3.94759176e+02 -1.79258528e+02
 -1.82213330e+03 -6.14686659e+02  3.44793891e+02 -1.27779155e+02
 -1.84203621e+03 -6.47143996e+02  2.93168887e+02 -7.03059474e+01
 -1.85307217e+03 -6.53793085e+02  2.40132671e+02 -9.85169872e+00
 -1.85518804e+03 -6.34247715e+02  1.85940542e+02  5.04103137e+01
 -1.84837365e+03 -5.89502688e+02  1.30853364e+02  1.07315546e+02
 -1.83266180e+03 -5.21882094e+02  7.51363093e+01  1.57876128e+02
 -1.80812812e+03 -4.34916936e+02  1.90575817e+01  1.99439030e+02
 -1.77489070e+03 -3.33158808e+02 -3.71128728e+01  2.29826341e+02
 -1.73310955e+03 -2.21939591e+02 -9.31046671e+01  2.47450365e+02
 -1.68298579e+03 -1.07089898e+02 -1.48648273e+02  2.51397511e+02
 -1.62476069e+03  5.36883939e+00 -2.03476321e+02  2.41476558e+02
 -1.55871453e+03  1.09542373e+02 -2.57324884e+02  2.18228763e+02
 -1.48516525e+03  1.99974921e+02 -3.09934750e+02  1.82899278e+02
 -1.40446689e+03  2.71937297e+02 -3.61052667e+02  1.37371387e+02
 -1.31700791e+03  3.21676673e+02 -4.10432565e+02  8.40670461e+01
 -1.22320932e+03  3.46614765e+02 -4.57836737e+02  2.58189640e+01
 -1.12352264e+03  3.45483996e+02 -5.03036981e+02 -3.42790007e+01
 -1.01842777e+03  3.18394436e+02 -5.45815694e+02 -9.30352420e+01
 -9.08430636e+02  2.66827973e+02 -5.85966904e+02 -1.47328970e+02
 -7.94060859e+02  1.93560049e+02 -6.23297215e+02 -1.94275032e+02
 -6.75869491e+02  1.02513071e+02 -6.57626415e+02 -2.31376298e+02
 -5.54477361e+02 -1.45074784e+00 -6.88737361e+02 -2.56655547e+02
 -4.30467257e+02 -1.12786177e+02 -7.16481849e+02 -2.68759905e+02
 -3.04383850e+02 -2.25557826e+02 -7.40778599e+02 -2.67032308e+02
 -1.76834935e+02 -3.33753625e+02 -7.61509784e+02 -2.51546206e+02
 -4.84346534e+01 -4.31602352e+02 -7.78575449e+02 -2.23101676e+02
  8.01988604e+01 -5.13878472e+02 -7.91893388e+02 -1.83183141e+02
  2.08446378e+02 -5.76178146e+02 -8.01399465e+02 -1.33880946e+02
  3.35690542e+02 -6.15151827e+02 -8.07047904e+02 -7.77809497e+01
  4.61318830e+02 -6.28681169e+02 -8.08811507e+02 -1.78279565e+01
  5.84726504e+02 -6.15990894e+02 -8.06681778e+02  4.28297920e+01
  7.05319513e+02 -5.77689725e+02 -8.00668964e+02  1.01006875e+02
  8.22517359e+02 -5.15738238e+02 -7.90802006e+02  1.53648918e+02
  9.35755888e+02 -4.33345315e+02 -7.77128399e+02  1.97993896e+02
  1.04449000e+03 -3.34798673e+02 -7.59713960e+02  2.31718006e+02
  1.14819629e+03 -2.25238420e+02 -7.38642515e+02  2.53058392e+02
  1.24637555e+03 -1.10385591e+02 -7.14015496e+02  2.60906245e+02
  1.33855517e+03  3.75999284e+00 -6.85951447e+02  2.54865364e+02
  1.42429143e+03  1.11236589e+02 -6.54585459e+02  2.35273073e+02
  1.50317161e+03  2.06435391e+02 -6.20068517e+02  2.03182409e+02
  1.57481603e+03  2.84396739e+02 -5.82566775e+02  1.60306498e+02
  1.63887980e+03  3.41072048e+02 -5.42260753e+02  1.08928080e+02
  1.69505454e+03  3.73537623e+02 -4.99344471e+02  5.17789463e+01
  1.74306985e+03  3.80149060e+02 -4.54024514e+02 -8.10434568e+00
  1.78269459e+03  3.60628078e+02 -4.06519038e+02 -6.75408416e+01
  1.81373802e+03  3.16077215e+02 -3.57056718e+02 -1.23373195e+02
  1.83605072e+03  2.48921585e+02 -3.05875650e+02 -1.72634420e+02
  1.84952527e+03  1.62780788e+02 -2.53222204e+02 -2.12704594e+02
  1.85409681e+03  6.22777398e+01 -1.99349836e+02 -2.41449228e+02
  1.84974334e+03 -4.72054919e+01 -1.44517871e+02 -2.57331998e+02
  1.83648582e+03 -1.59811944e+02 -8.89902519e+01 -2.59495885e+02
  1.81438806e+03 -2.69519097e+02 -3.30342720e+01 -2.47808441e+02
  1.78355643e+03 -3.70456953e+02  2.30807143e+01 -2.22868777e+02
  1.74413935e+03 -4.57218071e+02  7.90845868e+01 -1.85975924e+02
  1.69632656e+03 -5.25143158e+02  1.34707760e+02 -1.39060221e+02
  1.64034822e+03 -5.70567160e+02  1.89682480e+02 -8.45813607e+01
  1.57647379e+03 -5.91012830e+02  2.43744115e+02 -2.53984894e+01
  1.50501075e+03 -5.85321572e+02  2.96632427e+02  3.53807981e+01
  1.42630309e+03 -5.53714629e+02  3.48092824e+02  9.45645781e+01
  1.34072970e+03 -4.97781410e+02  3.97877589e+02  1.49045172e+02
  1.24870251e+03 -4.20395543e+02  4.45747066e+02  1.95963271e+02
  1.15066452e+03 -3.25563121e+02  4.91470815e+02  2.32858943e+02
  1.04708766e+03 -2.18211128e+02  5.34828716e+02  2.57801551e+02
  9.38470576e+02 -1.03927232e+02  5.75612019e+02  2.69491707e+02
  8.25336194e+02  1.13353082e+01  6.13624315e+02  2.67329904e+02
  7.08229429e+02  1.21572053e+02  6.48682304e+02  2.51448169e+02
  5.87718751e+02  2.21044488e+02  6.80612475e+02  2.22703087e+02
  4.64381864e+02  3.04583083e+02  7.09263519e+02  1.82630563e+02
  3.38807297e+02  3.67860309e+02  7.34502695e+02  1.33364700e+02
  2.11601422e+02  4.07619174e+02  7.56206614e+02  7.75250861e+01
  8.33767980e+01  4.21845231e+02  7.74270568e+02  1.80784402e+01
 -4.52492697e+01  4.09872954e+02  7.88607530e+02 -4.18180741e+01
 -1.73657583e+02  3.72420882e+02  7.99148452e+02 -9.89835970e+01
 -3.01230008e+02  3.11553661e+02  8.05842576e+02 -1.50381572e+02
 -4.27352442e+02  2.30572994e+02  8.08657667e+02 -1.93280124e+02
 -5.51417765e+02  1.33843256e+02  8.07580169e+02 -2.25396346e+02
 -6.72828763e+02  2.65609878e+01  8.02615262e+02 -2.45016865e+02
 -7.91000998e+02 -8.55195705e+01  7.93786844e+02 -2.51088337e+02
 -9.05365626e+02 -1.96390396e+02  7.81137408e+02 -2.43273066e+02
 -1.01537213e+03 -3.00107005e+02  7.64727843e+02 -2.21966844e+02
 -1.12049097e+03 -3.91102415e+02  7.44637138e+02 -1.88278035e+02
 -1.22021615e+03 -4.64481172e+02  7.20962001e+02 -1.43969043e+02
 -1.31406761e+03 -5.16277904e+02  6.93816398e+02 -9.13632292e+01
 -1.40159358e+03 -5.43666763e+02  6.63330996e+02 -3.32222044e+01
 -1.48237274e+03 -5.45110668e+02  6.29652542e+02  2.74000186e+01
 -1.55601626e+03 -5.20442498e+02  5.92943154e+02  8.73183184e+01
 -1.62216962e+03 -4.70873920e+02  5.53379537e+02  1.43384681e+02
 -1.68051439e+03 -3.98931404e+02  5.11152138e+02  1.92654455e+02
 -1.73076971e+03 -3.08322801e+02  4.66464226e+02  2.32541868e+02
 -1.77269368e+03 -2.03741519e+02  4.19530914e+02  2.60956590e+02
 -1.80608449e+03 -9.06186607e+01  3.70578123e+02  2.76414128e+02
 -1.83078139e+03  2.51638036e+01  3.19841497e+02  2.78114224e+02
 -1.84666552e+03  1.37583675e+02  2.67565266e+02  2.65983128e+02
 -1.85366041e+03  2.40796564e+02  2.14001069e+02  2.40677485e+02
 -1.85173238e+03  3.29444537e+02  1.59406749e+02  2.03549666e+02
 -1.84089072e+03  3.98939063e+02  1.04045105e+02  1.56576354e+02
 -1.82118763e+03  4.45703318e+02  4.81826304e+01  1.02254166e+02
 -1.79271793e+03  4.67361047e+02 -7.91177005e+00  4.34678247e+01
 -1.75561869e+03  4.62862011e+02 -6.39680753e+01 -1.66621550e+01
 -1.71006847e+03  4.32537419e+02 -1.19716447e+02 -7.49442531e+01
 -1.65628656e+03  3.78082463e+02 -1.74888530e+02 -1.28284546e+02
 -1.59453183e+03  3.02466959e+02 -2.29218742e+02 -1.73850290e+02
 -1.52510156e+03  2.09778740e+02 -2.82445552e+02 -2.09219785e+02
 -1.44832997e+03  1.05007884e+02 -3.34312739e+02 -2.32510404e+02
 -1.36458661e+03 -6.21698177e+00 -3.84570629e+02 -2.42477896e+02
 -1.27427461e+03 -1.17926196e+02 -4.32977288e+02 -2.38581847e+02
 -1.17782871e+03 -2.24124528e+02 -4.79299692e+02 -2.21014066e+02
 -1.07571318e+03 -3.19107861e+02 -5.23314844e+02 -1.90688401e+02
 -9.68419609e+02 -3.97764445e+02 -5.64810835e+02 -1.49192490e+02
 -8.56464544e+02 -4.55844848e+02 -6.03587846e+02 -9.87039458e+01
 -7.40387115e+02 -4.90186367e+02 -6.39459005e+02 -4.18753709e+01
 -6.20747674e+02 -4.98880049e+02 -6.72250043e+02  1.83057174e+01
 -4.98115324e+02 -4.81371514e+02 -7.01809919e+02  7.86746565e+01
 -3.73078259e+02 -4.38490226e+02 -7.27998459e+02  1.36056768e+02
 -2.46244761e+02 -3.72405699e+02 -7.50683206e+02  1.87435023e+02
 -1.18225716e+02 -2.86512920e+02 -7.69754613e+02  2.30109380e+02
  1.03625379e+01 -1.85253069e+02 -7.85120780e+02  2.61839390e+02
  1.38900978e+02 -7.38789849e+01 -7.96707698e+02  2.80962545e+02
  2.66770841e+02  4.18221971e+01 -8.04459572e+02  2.86482115e+02
  3.93356591e+02  1.55834560e+02 -8.08339073e+02  2.78119917e+02
  5.18048876e+02  2.62230709e+02 -8.08327519e+02  2.56331401e+02
  6.40247464e+02  3.55482625e+02 -8.04424960e+02  2.22283789e+02
  7.59364126e+02  4.30695720e+02 -7.96650179e+02  1.77852304e+02
  8.74825471e+02  4.84021747e+02 -7.85040598e+02  1.25366717e+02
  9.86075703e+02  5.12809294e+02 -7.69652100e+02  6.75410314e+01
  1.09257930e+03  5.15609946e+02 -7.50558758e+02  7.46400440e+00
  1.19382358e+03  4.92367425e+02 -7.27852481e+02 -5.16766463e+01
  1.28932120e+03  4.44402762e+02 -7.01642567e+02 -1.06744809e+02
  1.37861245e+03  3.74343076e+02 -6.72055184e+02 -1.54820169e+02
  1.46126751e+03  2.85982496e+02 -6.39232753e+02 -1.93352125e+02
  1.53688852e+03  1.84081675e+02 -6.03333271e+02 -2.20294414e+02
  1.60511145e+03  7.41163532e+01 -5.64529547e+02 -2.34213168e+02
  1.66560790e+03 -3.80117934e+01 -5.23008368e+02 -2.34362716e+02
  1.71808666e+03 -1.46286663e+02 -4.78969603e+02 -2.20725142e+02
  1.76229512e+03 -2.44894926e+02 -4.32625242e+02 -1.94011785e+02
  1.79802047e+03 -3.28531041e+02 -3.84198371e+02 -1.55627682e+02
  1.82509074e+03 -3.92664830e+02 -3.33922100e+02 -1.07610005e+02
  1.84337562e+03 -4.33167526e+02 -2.82038444e+02 -5.31336887e+01
  1.85278710e+03 -4.47945512e+02 -2.28797155e+02  5.07193139e+00
  1.85327986e+03 -4.36812938e+02 -1.74454518e+02  6.46292966e+01
  1.84485155e+03 -4.00173731e+02 -1.19272122e+02  1.22310383e+02
  1.82754274e+03 -3.39868716e+02 -6.35155971e+01  1.75075629e+02
  1.80143673e+03 -2.59064250e+02 -7.45333850e+00  2.20220313e+02
  1.76665920e+03 -1.61352525e+02  4.86447879e+01  2.54784924e+02
  1.72337756e+03 -5.16925867e+01  1.04508743e+02  2.76842186e+02
  1.67180015e+03  6.36617353e+01  1.59869614e+02  2.85788674e+02
  1.61217525e+03  1.78692969e+02  2.14460910e+02  2.81175818e+02
  1.54478988e+03  2.87412156e+02  2.68019845e+02  2.63259231e+02
  1.46996841e+03  3.84165448e+02  3.20288599e+02  2.32994900e+02
  1.38807102e+03  4.63931240e+02  3.71015565e+02  1.91990153e+02
  1.29949193e+03  5.22584988e+02  4.19956552e+02  1.42419146e+02
  1.20465755e+03  5.57116900e+02  4.66875965e+02  8.69081676e+01
  1.10402439e+03  5.65790833e+02  5.11547934e+02  2.83969827e+01
  9.98076896e+02  5.48235947e+02  5.53757396e+02 -3.00164027e+01
  8.87325123e+02  5.05466265e+02  5.93301113e+02 -8.52393483e+01
  7.72302343e+02  4.39827099e+02  6.29988583e+02 -1.34347908e+02
  6.53563007e+02  3.54871174e+02  6.63642435e+02 -1.74741252e+02
  5.31507944e+02  2.55170980e+02  6.94271415e+02 -2.04279024e+02
  4.06723179e+02  1.46077266e+02  7.21729593e+02 -2.21394383e+02
  2.79979753e+02  3.34364442e+01  7.45714428e+02 -2.25176754e+02
  1.51888340e+02 -7.67181959e+01  7.66109889e+02 -2.15419918e+02
  2.30656606e+01 -1.78485134e+02  7.82817672e+02 -1.92632905e+02
 -1.05868125e+02 -2.66406308e+02  7.95757301e+02 -1.58013111e+02
 -2.34292347e+02 -3.35755385e+02  8.04866464e+02 -1.13383057e+02
 -3.61588799e+02 -3.82787382e+02  8.10101297e+02 -6.10941349e+01
 -4.87144709e+02 -4.04936466e+02  8.11436595e+02 -3.90241427e+00
 -6.10355684e+02 -4.00951489e+02  8.08865924e+02  5.51769280e+01
 -7.30628624e+02 -3.70962079e+02  8.02401653e+02  1.13028867e+02
 -8.47384570e+02 -3.16471827e+02  7.92074896e+02  1.66603062e+02
 -9.60061496e+02 -2.40278882e+02  7.77935363e+02  2.13074966e+02
 -1.06811701e+03 -1.46328176e+02  7.60051113e+02  2.49994990e+02
 -1.17103097e+03 -3.95030611e+01  7.38508234e+02  2.75417857e+02
 -1.26830797e+03  7.46326063e+01  7.13410426e+02  2.88005321e+02
 -1.35947976e+03  1.90128324e+02  6.84878502e+02  2.87096825e+02
 -1.44410746e+03  3.00961206e+02  6.53049803e+02  2.72744388e+02
 -1.52178370e+03  4.01354069e+02  6.18077542e+02  2.45709847e+02
 -1.59213458e+03  4.86080536e+02  5.80130065e+02  2.07424629e+02
 -1.65482145e+03  5.50741046e+02  5.39390037e+02  1.59914148e+02
 -1.70954255e+03  5.91995202e+02  4.96053568e+02  1.05690839e+02
 -1.75603448e+03  6.07738174e+02  4.50329265e+02  4.76214640e+01
 -1.79407343e+03  5.97211857e+02  4.02437230e+02 -1.12242866e+01
 -1.82347630e+03  5.61044891e+02  3.52608001e+02 -6.77359204e+01
 -1.84410156e+03  5.01219453e+02  3.01081438e+02 -1.18926417e+02
 -1.85584992e+03  4.20966556e+02  2.48105574e+02 -1.62089986e+02
 -1.85866482e+03  3.24595404e+02  1.93935419e+02 -1.94944966e+02
 -1.85253273e+03  2.17265788e+02  1.38831729e+02 -2.15754331e+02
 -1.83748315e+03  1.04715578e+02  8.30597569e+01 -2.23417429e+02
 -1.81358853e+03 -7.04232978e+00  2.68879713e+01 -2.17528109e+02
 -1.78096390e+03 -1.12037579e+02 -2.94132343e+01 -1.98396173e+02
 -1.73976629e+03 -2.04657683e+02 -8.55728433e+01 -1.67031011e+02
 -1.69019403e+03 -2.79944444e+02 -1.41320520e+02 -1.25088289e+02
 -1.63248573e+03 -3.33855826e+02 -1.96387913e+02 -7.47825039e+01
 -1.56691920e+03 -3.63479438e+02 -2.50509942e+02 -1.87700229e+01
 -1.49381004e+03 -3.67186353e+02 -3.03426078e+02  3.99912117e+01
 -1.41351019e+03 -3.44717148e+02 -3.54881598e+02  9.83979059e+01
 -1.32640618e+03 -2.97195606e+02 -4.04628805e+02  1.53365312e+02
 -1.23291732e+03 -2.27069375e+02 -4.52428225e+02  2.01990147e+02
 -1.13349365e+03 -1.37980696e+02 -4.98049753e+02  2.41703922e+02
 -1.02861378e+03 -3.45740496e+01 -5.41273760e+02  2.70408596e+02
 -9.18782612e+02  7.77491367e+01 -5.81892134e+02  2.86587375e+02
 -8.04528948e+02  1.93115754e+02 -6.19709243e+02  2.89384816e+02
 -6.86403202e+02  3.05491189e+02 -6.54542613e+02  2.78652005e+02
 -5.64990911e+02  4.08998031e+02 -6.86207651e+02  2.54954420e+02
 -4.40874826e+02  4.98226473e+02 -7.14553619e+02  2.19542062e+02
 -3.14635102e+02  5.68520016e+02 -7.39461368e+02  1.74283436e+02
 -1.86880500e+02  6.16221388e+02 -7.60809917e+02  1.21566872e+02
 -5.82261669e+01  6.38865693e+02 -7.78496323e+02  6.41743835e+01
  7.07085335e+01  6.35310577e+02 -7.92435386e+02  5.13473964e+00
  1.99302922e+02  6.05796558e+02 -8.02559979e+02 -5.24364936e+01
  3.26937972e+02  5.51934307e+02 -8.08821349e+02 -1.05501499e+02
  4.52999279e+02  4.76619579e+02 -8.11189347e+02 -1.51260647e+02
  5.76880018e+02  3.83880269e+02 -8.09652566e+02 -1.87300352e+02
  6.97983864e+02  2.78663675e+02 -8.04218401e+02 -2.11720545e+02
  8.15727858e+02  1.66575209e+02 -7.94913005e+02 -2.23235024e+02
  9.29545218e+02  5.35823542e+01 -7.81781171e+02 -2.21239387e+02
  1.03888806e+03 -5.43005084e+01 -7.64886109e+02 -2.05842949e+02
  1.14323004e+03 -1.51329741e+02 -7.44309144e+02 -1.77862977e+02
  1.24206890e+03 -2.32335800e+02 -7.20149327e+02 -1.38781515e+02
  1.33492885e+03 -2.92996271e+02 -6.92522954e+02 -9.06671064e+01
  1.42136289e+03 -3.30064159e+02 -6.61563009e+02 -3.60655384e+01
  1.50095496e+03 -3.41539390e+02 -6.27418523e+02  2.21346212e+01
  1.57332193e+03 -3.26774438e+02 -5.90253855e+02  8.08545832e+01
  1.63811544e+03 -2.86508533e+02 -5.50247904e+02  1.36987939e+02
  1.69502361e+03 -2.22828613e+02 -5.07593246e+02  1.87564719e+02
  1.74377249e+03 -1.39059106e+02 -4.62495206e+02  2.29908248e+02
  1.78412742e+03 -3.95863496e+01 -4.15170872e+02  2.61776503e+02
  1.81589415e+03  7.03730613e+01 -3.65848047e+02  2.81480526e+02
  1.83891976e+03  1.85047786e+02 -3.14764155e+02  2.87973620e+02
  1.85309341e+03  2.98416542e+02 -2.62165098e+02  2.80906628e+02
  1.85834688e+03  4.04526104e+02 -2.08304071e+02  2.60646372e+02
  1.85465488e+03  4.97805720e+02 -1.53440344e+02  2.28256280e+02
  1.84203518e+03  5.73361309e+02 -9.78380136e+01  1.85440220e+02
  1.82054854e+03  6.27233939e+02 -4.17647315e+01  1.34452517e+02
  1.79029837e+03  6.56608901e+02  1.45095827e+01  7.79788898e+01
  1.75143029e+03  6.59964358e+02  7.07140419e+01  1.89946124e+01
  1.70413141e+03  6.37151711e+02  1.26578095e+02 -3.93926188e+01
  1.64862941e+03  5.89403436e+02  1.81832829e+02 -9.41068098e+01
  1.58519146e+03  5.19267982e+02  2.36212264e+02 -1.42266118e+02
  1.51412292e+03  4.30475168e+02  2.89454631e+02 -1.81335044e+02
  1.43576592e+03  3.27739179e+02  3.41303637e+02 -2.09258335e+02
  1.35049762e+03  2.16509597e+02  3.91509692e+02 -2.24569528e+02
  1.25872850e+03  1.02683597e+02  4.39831113e+02 -2.26468418e+02
  1.16090032e+03 -7.70544902e+00  4.86035285e+02 -2.14863373e+02
  1.05748400e+03 -1.08806522e+02  5.29899777e+02 -1.90376268e+02
  9.48977403e+02 -1.95259894e+02  5.71213403e+02 -1.54309721e+02
  8.35902917e+02 -2.62480231e+02  6.09777209e+02 -1.08578255e+02
  7.18805125e+02 -3.06898945e+02  6.45405286e+02 -5.56070054e+01
  5.98250794e+02 -3.26152842e+02  6.77923035e+02  1.79654532e+00
  4.74817165e+02 -3.19208973e+02  7.07176997e+02  6.05908825e+01
  3.49094869e+02 -2.86419120e+02  7.33029889e+02  1.17661028e+02
  2.21691706e+02 -2.29501128e+02  7.55354651e+02  1.69982969e+02
  9.32212122e+01 -1.51448123e+02  7.74043559e+02  2.14783311e+02
 -3.56981160e+01 -5.63704136e+01  7.89006571e+02  2.49685738e+02
 -1.64445668e+02  5.07215951e+01  8.00171624e+02  2.72836500e+02
 -2.92401675e+02  1.64182019e+02  8.07484954e+02  2.83002332e+02
 -4.18950189e+02  2.78027666e+02  8.10911347e+02  2.79635585e+02
 -5.43482037e+02  3.86254032e+02  8.10434302e+02  2.62903156e+02
 -6.65397761e+02  4.83152406e+02  8.06056110e+02  2.33677681e+02
 -7.84110492e+02  5.63611368e+02  7.97797843e+02  1.93491453e+02
 -8.99048785e+02  6.23386722e+02  7.85699250e+02  1.44455507e+02
 -1.00965936e+03  6.59325635e+02  7.69818570e+02  8.91481488e+01
 -1.11540978e+03  6.69533102e+02  7.50232244e+02  3.04788196e+01
 -1.21579098e+03  6.53471941e+02  7.27034555e+02 -2.84654700e+01
 -1.31031977e+03  6.11990927e+02  7.00337166e+02 -8.45829434e+01
 -1.39854112e+03  5.47279197e+02  6.70268591e+02 -1.34920112e+02
 -1.48003035e+03  4.62747278e+02  6.36973568e+02 -1.76824400e+02
 -1.55439520e+03  3.62820073e+02  6.00612369e+02 -2.08057352e+02
 -1.62127771e+03  2.50336918e+02  5.61360025e+02 -2.24546601e+02
 -1.68035592e+03  1.36479522e+02  5.19405483e+02 -2.30678845e+02
 -1.73134545e+03  2.43448558e+01  4.74950700e+02 -2.23231602e+02
 -1.77400085e+03 -8.00178959e+01  4.28209664e+02 -2.02743910e+02
 -1.80811679e+03 -1.71087364e+02  3.79407374e+02 -1.70327312e+02
 -1.83352905e+03 -2.44056408e+02  3.28778747e+02 -1.27712332e+02
 -1.85011530e+03 -2.95076732e+02  2.76567493e+02 -7.71663455e+01
 -1.85779571e+03 -3.21459085e+02  2.23024941e+02 -2.13768654e+01
 -1.85653330e+03 -3.21809913e+02  1.68408827e+02  3.66850223e+01
 -1.84633415e+03 -2.96074646e+02  1.12982055e+02  9.38912664e+01
 -1.82724736e+03 -2.44825484e+02  5.70114338e+01  1.46406966e+02
 -1.79936480e+03 -1.73439574e+02  7.66387302e-01  1.94101311e+02
 -1.76282069e+03 -8.31935034e+01 -5.54823380e+01  2.31932969e+02
 -1.71779094e+03  2.04743127e+01 -1.11463978e+02  2.58546160e+02
 -1.66449232e+03  1.32028382e+02 -1.66909054e+02  2.72564729e+02
 -1.60318139e+03  2.45549372e+02 -2.21550669e+02  2.73243947e+02
 -1.53415328e+03  3.55019281e+02 -2.75125794e+02  2.60537299e+02
 -1.45774027e+03  4.54634442e+02 -3.27376533e+02  2.35103765e+02
 -1.37431020e+03  5.39109888e+02 -3.78051363e+02  1.98275177e+02
 -1.28426468e+03  6.03954040e+02 -4.26906346e+02  1.51990301e+02
 -1.18803717e+03  6.45675886e+02 -4.73706298e+02  9.87224941e+01
 -1.08609088e+03  6.59622728e+02 -5.18225925e+02  4.36956963e+01
 -9.78916601e+02  6.50253532e+02 -5.60250892e+02 -1.54190860e+01
 -8.67030284e+02  6.15178043e+02 -5.99578841e+02 -7.26553831e+01
 -7.50970705e+02  5.56334405e+02 -6.36020271e+02 -1.25117756e+02
 -6.31297751e+02  4.76815148e+02 -6.69398552e+02 -1.70063061e+02
 -5.08575310e+02  3.80794823e+02 -6.99565189e+02 -2.05136286e+02
 -3.83392343e+02  2.73316585e+02 -7.26376757e+02 -2.28501980e+02
 -2.56363227e+02  1.60027173e+02 -7.49692405e+02 -2.38942515e+02
 -1.28099843e+02  4.68790505e+01 -7.69399496e+02 -2.35922754e+02
  7.80284089e-01 -6.01838339e+01 -7.85403061e+02 -2.19618439e+02
  1.29656726e+02 -1.55539912e+02 -7.97626020e+02 -1.90906962e+02
  2.57909090e+02 -2.34186862e+02 -8.06009514e+02 -1.51321048e+02
  3.84919998e+02 -2.92005785e+02 -8.10513176e+02 -1.02967813e+02
