             z_1            v_z1             z_2            v_z2
  9.85157257e+02  4.00482342e+02 -9.89855303e+02 -2.64369584e+02
  1.11342225e+03  2.90865301e+02 -9.91102167e+02 -2.86728646e+02
  1.23632760e+03  1.70175002e+02 -9.87578188e+02 -2.92315036e+02
  1.35328166e+03  4.47324295e+01 -9.79300328e+02 -2.80871250e+02
  1.46372147e+03 -7.88909257e+01 -9.66308433e+02 -2.53039387e+02
  1.56711539e+03 -1.94220122e+02 -9.48665044e+02 -2.10327228e+02
  1.66296573e+03 -2.95218726e+02 -9.26455089e+02 -1.55028603e+02
  1.75081109e+03 -3.76607618e+02 -8.99785479e+02 -9.01022359e+01
  1.83022862e+03 -4.34143787e+02 -8.68784595e+02 -1.90154801e+01
  1.90083601e+03 -4.64844418e+02 -8.33601663e+02  5.44388120e+01
  1.96229341e+03 -4.67144414e+02 -7.94406044e+02  1.26342608e+02
  2.01430495e+03 -4.40979047e+02 -7.51386411e+02  1.92859627e+02
  2.05662029e+03 -3.87787365e+02 -7.04749849e+02  2.50437951e+02
  2.08903572e+03 -3.10436184e+02 -6.54720849e+02  2.95997619e+02
  2.11139521e+03 -2.13068669e+02 -6.01540236e+02  3.27093294e+02
  2.12359114e+03 -1.00885510e+02 -5.45464003e+02  3.42043416e+02
  2.12556478e+03  2.01297524e+01 -4.86762084e+02  3.40019011e+02
  2.11730664e+03  1.43526753e+02 -4.25717050e+02  3.21087476e+02
  2.09885648e+03  2.62728974e+02 -3.62622752e+02  2.86209023e+02
  2.07030310e+03  3.71381083e+02 -2.97782906e+02  2.37185968e+02
  2.03178396e+03  4.63684588e+02 -2.31509630e+02  1.76567545e+02
  1.98348447e+03  5.34704083e+02 -1.64121942e+02  1.07515279e+02
  1.92563712e+03  5.80627913e+02 -9.59442244e+01  3.36360121e+01
  1.85852039e+03  5.98969480e+02 -2.73046624e+01 -4.12085822e+01
  1.78245734e+03  5.88698580e+02  4.14663353e+01 -1.13105943e+02
  1.69781412e+03  5.50295811e+02  1.10037727e+02 -1.78299258e+02
  1.60499817e+03  4.85727197e+02  1.78079433e+02 -2.33385867e+02
  1.50445628e+03  3.98340359e+02  2.45263923e+02 -2.75496966e+02
  1.39667243e+03  2.92687714e+02  3.11267791e+02 -3.02449111e+02
  1.28216545e+03  1.74286058e+02  3.75773317e+02 -3.12859535e+02
  1.16148655e+03  4.93251970e+01  4.38469992e+02 -3.06219162e+02
  1.03521662e+03 -7.56589441e+01  4.99056015e+02 -2.82919494e+02
  9.03963496e+02 -1.94129509e+02  5.57239744e+02 -2.44231923e+02
  7.68358986e+02 -2.99893934e+02  6.12741102e+02 -1.92240583e+02
  6.29055846e+02 -3.87430999e+02  6.65292923e+02 -1.29732268e+02
  4.86724635e+02 -4.52182408e+02  7.14642239e+02 -6.00492477e+01
  3.42050490e+02 -4.90793527e+02  7.60551499e+02  1.30872575e+01
  1.95729825e+02 -5.01290540e+02  8.02799712e+02  8.57736114e+01
  4.84669805e+01 -4.83184690e+02  8.41183506e+02  1.54129934e+02
 -9.90291682e+01 -4.37498075e+02  8.75518117e+02  2.14505017e+02
 -2.46048622e+02 -3.66709661e+02  9.05638267e+02  2.63669161e+02
 -3.91883678e+02 -2.74624348e+02  9.31398969e+02  2.98984752e+02
 -5.35832333e+02 -1.66172008e+02  9.52676218e+02  3.18545569e+02
 -6.77201664e+02 -4.71471098e+01  9.69367592e+02  3.21277457e+02
 -8.15311166e+02  7.60973151e+01  9.81392746e+02  3.06995064e+02
 -9.49496025e+02  1.96985212e+02  9.88693794e+02  2.76411632e+02
 -1.07911032e+03  3.09064813e+02  9.91235590e+02  2.31101331e+02
 -1.20353012e+03  4.06349392e+02  9.89005900e+02  1.73416120e+02
 -1.32215652e+03  4.83633445e+02  9.82015456e+02  1.06361541e+02
 -1.43441849e+03  5.36767624e+02  9.70297909e+02  3.34379822e+01
 -1.53977564e+03  5.62877882e+02  9.53909662e+02 -4.15441854e+01
 -1.63772080e+03  5.60517270e+02  9.32929604e+02 -1.14665843e+02
 -1.72778251e+03  5.29742356e+02  9.07458726e+02 -1.82106103e+02
 -1.80952723e+03  4.72110245e+02  8.77619636e+02 -2.40344102e+02
 -1.88256148e+03  3.90596345e+02  8.43555969e+02 -2.86344945e+02
 -1.94653368e+03  2.89437231e+02  8.05431698e+02 -3.17719982e+02
 -2.00113590e+03  1.73906900e+02  7.63430340e+02 -3.32852957e+02
 -2.04610531e+03  5.00382332e+01  7.17754077e+02 -3.30985365e+02
 -2.08122543e+03 -7.56956110e+01  6.68622778e+02 -3.12256502e+02
 -2.10632720e+03 -1.96723067e+02  6.16272946e+02 -2.77696103e+02
 -2.12128980e+03 -3.06721223e+02  5.60956577e+02 -2.29169951e+02
 -2.12604119e+03 -3.99949746e+02  5.02939944e+02 -1.69281334e+02
 -2.12055852e+03 -4.71554048e+02  4.42502322e+02 -1.01233547e+02
 -2.10486816e+03 -5.17821660e+02  3.79934637e+02 -2.86607104e+01
 -2.07904565e+03 -5.36378294e+02  3.15538071e+02  4.45641687e+01
 -2.04321530e+03 -5.26313228e+02  2.49622606e+02  1.14533748e+02
 -1.99754956e+03 -4.88227392e+02  1.82505540e+02  1.77512716e+02
 -1.94226827e+03 -4.24201624e+02  1.14509951e+02  2.30135074e+02
 -1.87763753e+03 -3.37686756e+02  4.59631484e+01  2.69581906e+02
 -1.80396845e+03 -2.33321361e+02 -2.28049056e+01  2.93730265e+02
 -1.72161566e+03 -1.16686754e+02 -9.14631842e+01  3.01265293e+02
 -1.63097557e+03  5.98778272e+00 -1.59681189e+02  2.91749669e+02
 -1.53248448e+03  1.28154003e+02 -2.27130539e+02  2.65646703e+02
 -1.42661652e+03  2.43290539e+02 -2.93486557e+02  2.24295875e+02
 -1.31388129e+03  3.45247331e+02 -3.58429826e+02  1.69842094e+02
 -1.19482146e+03  4.28570438e+02 -4.21647730e+02  1.05122414e+02
 -1.07001014e+03  4.88790091e+02 -4.82835958e+02  3.35162091e+01
 -9.40048147e+02  5.22656760e+02 -5.41699971e+02 -4.12333063e+01
 -8.05561065e+02  5.28312781e+02 -5.97956416e+02 -1.15216765e+02
 -6.67196274e+02  5.05390471e+02 -6.51334492e+02 -1.84565112e+02
 -5.25619817e+02  4.55031550e+02 -7.01577256e+02 -2.45653938e+02
 -3.81513197e+02  3.79826847e+02 -7.48442854e+02 -2.95294898e+02
 -2.35570096e+02  2.83679476e+02 -7.91705691e+02 -3.30904089e+02
 -8.84930376e+01  1.71598699e+02 -8.31157514e+02 -3.50638514e+02
  5.90099974e+01  4.94353730e+01 -8.66608414e+02 -3.53493409e+02
  2.06228977e+02 -7.64270449e+01 -8.97887742e+02 -3.39355308e+02
  3.52455237e+02 -1.99409631e+02 -9.24844930e+02 -3.09008022e+02
  4.96984892e+02 -3.13085443e+02 -9.47350215e+02 -2.64091244e+02
  6.39122223e+02 -4.11518944e+02 -9.65295263e+02 -2.07013940e+02
  7.78183026e+02 -4.89579472e+02 -9.78593693e+02 -1.40827120e+02
  9.13497908e+02 -5.43212197e+02 -9.87181490e+02 -6.90626965e+01
  1.04441551e+03 -5.69652271e+02 -9.91017316e+02  4.45305565e+00
  1.17030563e+03 -5.67570828e+02 -9.90082707e+02  7.58015814e+01
  1.29056228e+03 -5.37145168e+02 -9.84382160e+02  1.41179005e+02
  1.40460658e+03 -4.80049372e+02 -9.73943117e+02  1.97097029e+02
  1.51188957e+03 -3.99365885e+02 -9.58815828e+02  2.40567169e+02
  1.61189480e+03 -2.99422708e+02 -9.39073111e+02  2.69258589e+02
  1.70414090e+03 -1.85564806e+02 -9.14810000e+02  2.81621204e+02
  1.78818381e+03 -6.38718171e+01 -8.86143291e+02  2.76967549e+02
  1.86361899e+03  5.91630478e+01 -8.53210976e+02  2.55509086e+02
  1.93008332e+03  1.76975944e+02 -8.16171580e+02  2.18345041e+02
  1.98725684e+03  2.83279062e+02 -7.75203399e+02  1.67404350e+02
  2.03486436e+03  3.72392714e+02 -7.30503641e+02  1.05343786e+02
  2.07267670e+03  4.39545311e+02 -6.82287475e+02  3.54076487e+01
  2.10051185e+03  4.81125367e+02 -6.30786999e+02 -3.87435783e+01
  2.11823581e+03  4.94872245e+02 -5.76250119e+02 -1.13226547e+02
  2.12576328e+03  4.79995552e+02 -5.18939357e+02 -1.84140139e+02
  2.12305801e+03  4.37216887e+02 -4.59130591e+02 -2.47771489e+02
  2.11013303e+03  3.68731734e+02 -3.97111718e+02 -3.00792079e+02
  2.08705055e+03  2.78093513e+02 -3.33181279e+02 -3.40433519e+02
  2.05392169e+03  1.70025919e+02 -2.67647013e+02 -3.64633755e+02
  2.01090591e+03  5.01734463e+01 -2.00824382e+02 -3.72145966e+02
  1.95821029e+03 -7.51967125e+01 -1.33035047e+02 -3.62604413e+02
  1.89608848e+03 -1.99525654e+02 -6.46053252e+01 -3.36543745e+02
  1.82483951e+03 -3.16309159e+02  4.13538598e+00 -2.95370759e+02
  1.74480636e+03 -4.19441197e+02  7.28561906e+01 -2.41290096e+02
  1.65637428e+03 -5.03536402e+02  1.41226289e+02 -1.77187804e+02
  1.55996895e+03 -5.64214485e+02  2.08916570e+02 -1.06478904e+02
  1.45605443e+03 -5.98331565e+02  2.75601194e+02 -3.29270300e+01
  1.34513095e+03 -6.04146201e+02  3.40959163e+02  3.95543455e+01
  1.22773243e+03 -5.81411353e+02  4.04675866e+02  1.07108604e+02
  1.10442402e+03 -5.31387419e+02  4.66444590e+02  1.66139665e+02
  9.75799260e+02 -4.56775662e+02  5.25968001e+02  2.13501909e+02
  8.42477323e+02 -3.61575534e+02  5.82959573e+02  2.46666314e+02
  7.05099974e+02 -2.50873440e+02  6.37144966e+02  2.63854024e+02
  5.64328503e+02 -1.30574103e+02  6.88263350e+02  2.64130300e+02
  4.20840538e+02 -7.08869597e+00  7.36068658e+02  2.47453882e+02
  2.75326783e+02  1.13003754e+02  7.80330770e+02  2.14679179e+02
  1.28487694e+02  2.23303843e+02  8.20836623e+02  1.67511137e+02
 -1.89698922e+01  3.17929767e+02  8.57391234e+02  1.08415198e+02
 -1.66336163e+02  3.91827971e+02  8.89818642e+02  4.04870961e+01
 -3.12901746e+02  4.41040051e+02  9.17962752e+02 -3.27106447e+01
 -4.57961121e+02  4.62911810e+02  9.41688088e+02 -1.07336855e+02
 -6.00816020e+02  4.56233449e+02  9.60880442e+02 -1.79474586e+02
 -7.40778784e+02  4.21303455e+02  9.75447430e+02 -2.45337974e+02
 -8.77175681e+02  3.59912846e+02  9.85318930e+02 -3.01472187e+02
 -1.00935014e+03  2.75250578e+02  9.90447424e+02 -3.44935879e+02
 -1.13666591e+03  1.71735134e+02  9.90808226e+02 -3.73456534e+02
 -1.25851014e+03  5.47811628e+01  9.86399599e+02 -3.85550481e+02
 -1.37429631e+03 -6.94864787e+01  9.77242764e+02 -3.80601247e+02
 -1.48346707e+03 -1.94556202e+02  9.63381800e+02 -3.58892113e+02
 -1.58549689e+03 -3.13873582e+02  9.44883428e+02 -3.21591146e+02
 -1.67989465e+03 -4.21187515e+02  9.21836694e+02 -2.70689508e+02
 -1.76620594e+03 -5.10880359e+02  8.94352538e+02 -2.08896289e+02
 -1.84401529e+03 -5.78264613e+02  8.62563259e+02 -1.39495426e+02
 -1.91294815e+03 -6.19830476e+02  8.26621880e+02 -6.61722658e+01
 -1.97267269e+03 -6.33431203e+02  7.86701411e+02  7.18108094e+00
 -2.02290143e+03 -6.18396479e+02  7.42994017e+02  7.66712940e+01
 -2.06339258e+03 -5.75567807e+02  6.95710092e+02  1.38609469e+02
 -2.09395122e+03 -5.07254060e+02  6.45077243e+02  1.89705943e+02
 -2.11443027e+03 -4.17109532e+02  5.91339203e+02  2.27244036e+02
 -2.12473113e+03 -3.09940934e+02  5.34754647e+02  2.49223530e+02
 -2.12480422e+03 -1.91453523e+02  4.75595956e+02  2.54466306e+02
 -2.11464920e+03 -6.79497838e+01  4.14147901e+02  2.42678569e+02
 -2.09431494e+03  5.40034385e+01  3.50706272e+02  2.14466362e+02
 -2.06389933e+03  1.67921763e+02  2.85576457e+02  1.71303559e+02
 -2.02354878e+03  2.67745740e+02  2.19071969e+02  1.15454022e+02
 -1.97345752e+03  3.48160880e+02  1.51512941e+02  4.98520432e+01
 -1.91386668e+03  4.04878335e+02  8.32245783e+01 -2.20526299e+01
 -1.84506311e+03  4.34861407e+02  1.45355996e+01 -9.64769870e+01
 -1.76737800e+03  4.36485935e+02 -5.42233485e+01 -1.69504549e+02
 -1.68118530e+03  4.09626070e+02 -1.22721283e+02 -2.37292211e+02
 -1.58689993e+03  3.55660925e+02 -1.90628477e+02 -2.96273207e+02
 -1.48497573e+03  2.77401741e+02 -2.57618047e+02 -3.43345488e+02
 -1.37590334e+03  1.78943413e+02 -3.23367528e+02 -3.76035544e+02
 -1.26020780e+03  6.54482282e+01 -3.87560421e+02 -3.92629039e+02
 -1.13844603e+03 -5.71267741e+01 -4.49887725e+02 -3.92261353e+02
 -1.01120415e+03 -1.82344413e+02 -5.10049415e+02 -3.74963234e+02
 -8.79094663e+02 -3.03627335e+02 -5.67755893e+02 -3.41659179e+02
 -7.42753498e+02 -4.14605384e+02 -6.22729378e+02 -2.94118602e+02
 -6.02836959e+02 -5.09452031e+02 -6.74705246e+02 -2.34862379e+02
 -4.60018559e+02 -5.83192087e+02 -7.23433301e+02 -1.67029713e+02
 -3.14985779e+02 -6.31964461e+02 -7.68678983e+02 -9.42123357e+01
 -1.68436760e+02 -6.53226067e+02 -8.10224494e+02 -2.02648137e+01
 -2.10769407e+01 -6.45886130e+02 -8.47869848e+02  5.08990276e+01
  1.26384336e+02 -6.10363789e+02 -8.81433830e+02  1.15512809e+02
  2.73237238e+02 -5.48565953e+02 -9.10754877e+02  1.70156513e+02
  4.18774866e+02 -4.63786582e+02 -9.35691844e+02  2.11937111e+02
  5.62296646e+02 -3.60532717e+02 -9.56124695e+02  2.38641352e+02
  7.03111713e+02 -2.44286439e+02 -9.71955072e+02  2.48852652e+02
  8.40542228e+02 -1.21215335e+02 -9.83106773e+02  2.42025912e+02
  9.73926645e+02  2.15324077e+00 -9.89526116e+02  2.18516300e+02
  1.10262290e+03  1.19276903e+02 -9.91182202e+02  1.79560496e+02
  1.22601148e+03  2.23943769e+02 -9.88067058e+02  1.27211375e+02
  1.34349844e+03  3.10600529e+02 -9.80195680e+02  6.42295868e+01
  1.45451823e+03  3.74645745e+02 -9.67605958e+02 -6.06224555e+00
  1.55853645e+03  4.12672864e+02 -9.50358496e+02 -7.99550068e+01
  1.65505237e+03  4.22650138e+02 -9.28536315e+02 -1.53548982e+02
  1.74360141e+03  4.04027922e+02 -9.02244463e+02 -2.22959817e+02
  1.82375732e+03  3.57767705e+02 -8.71609498e+02 -2.84523660e+02
  1.89513426e+03  2.86291330e+02 -8.36778888e+02 -3.34990672e+02
  1.95738863e+03  1.93353085e+02 -7.97920296e+02 -3.71696652e+02
  2.01022076e+03  8.38414270e+01 -7.55220775e+02 -3.92703748e+02
  2.05337635e+03 -3.64791997e+01 -7.08885866e+02 -3.96902802e+02
  2.08664765e+03 -1.61272802e+02 -6.59138610e+02 -3.84071920e+02
  2.10987451e+03 -2.83966466e+02 -6.06218475e+02 -3.54888196e+02
  2.12294511e+03 -3.98097496e+02 -5.50380202e+02 -3.10891949e+02
  2.12579655e+03 -4.97654731e+02 -4.91892576e+02 -2.54405368e+02
  2.11841509e+03 -5.77396013e+02 -4.31037140e+02 -1.88409872e+02
  2.10083626e+03 -6.33125045e+02 -3.68106831e+02 -1.16388643e+02
  2.07314470e+03 -6.61913007e+02 -3.03404575e+02 -4.21426705e+01
  2.03547369e+03 -6.62253232e+02 -2.37241828e+02  3.04099949e+01
  1.98800456e+03 -6.34140780e+02 -1.69937075e+02  9.74411701e+01
  1.93096583e+03 -5.79072687e+02 -1.01814302e+02  1.55414718e+02
  1.86463206e+03 -4.99968905e+02 -3.32014266e+01  2.01273303e+02
  1.78932255e+03 -4.01018075e+02  3.55712690e+01  2.32599860e+02
  1.70539983e+03 -2.87456313e+02  1.04172736e+02  2.47745247e+02
  1.61326786e+03 -1.65290662e+02  1.72272749e+02  2.45915338e+02
  1.51337015e+03 -4.09818413e+01  2.39543497e+02  2.27212963e+02
  1.40618756e+03  7.88969780e+01  3.05661160e+02  1.92632478e+02
  1.29223604e+03  1.88007322e+02  3.70307470e+02  1.44007239e+02
  1.17206412e+03  2.80580174e+02  4.33171239e+02  8.39127799e+01
  1.04625026e+03  3.51720662e+02  4.93949863e+02  1.55307836e+01
  9.15400093e+02  3.97666565e+02  5.52350772e+02 -5.75189561e+01
  7.80143487e+02  4.15987020e+02  6.08092843e+02 -1.31369711e+02
  6.41131523e+02  4.05710891e+02  6.60907753e+02 -2.02112038e+02
  4.99033361e+02  3.67378064e+02  7.10541267e+02 -2.66000249e+02
  3.54533014e+02  3.03010929e+02  7.56754466e+02 -3.19650241e+02
  2.08326060e+02  2.16007564e+02  7.99324895e+02 -3.60218216e+02
  6.11162927e+01  1.10962269e+02  8.38047633e+02 -3.85550881e+02
 -8.63876685e+01 -6.57707552e+00  8.72736281e+02 -3.94299166e+02
 -2.33475787e+02 -1.30402021e+02  9.03223860e+02 -3.85989473e+02
 -3.79440029e+02 -2.53971438e+02  9.29363613e+02 -3.61048692e+02
 -5.23577770e+02 -3.70756983e+02  9.51029711e+02 -3.20781649e+02
 -6.65195177e+02 -4.74587882e+02  9.68117860e+02 -2.67302198e+02
 -8.03610549e+02 -5.59976835e+02  9.80545804e+02 -2.03421577e+02
 -9.38157602e+02 -6.22409816e+02  9.88253718e+02 -1.32499938e+02
 -1.06818867e+03 -6.58584477e+02  9.91204500e+02 -5.82688826e+01
 -1.19307782e+03 -6.66584553e+02  9.89383945e+02  1.53656139e+01
 -1.31222388e+03 -6.45981070e+02  9.82800817e+02  8.45294935e+01
 -1.42505332e+03 -5.97854991e+02  9.71486805e+02  1.45585216e+02
 -1.53102302e+03 -5.24740131e+02  9.55496370e+02  1.95323868e+02
 -1.62962287e+03 -4.30489330e+02  9.34906486e+02  2.31134638e+02
 -1.72037824e+03 -3.20070969e+02  9.09816265e+02  2.51142697e+02
 -1.80285228e+03 -1.99306572e+02  8.80346485e+02  2.54308215e+02
 -1.87664796e+03 -7.45633476e+01  8.46639002e+02  2.40481270e+02
 -1.94141007e+03  4.75820893e+01  8.08856073e+02  2.10409768e+02
 -1.99682686e+03  1.60691049e+02  7.67179574e+02  1.65699936e+02
 -2.04263158e+03  2.58802818e+02  7.21810122e+02  1.08731489e+02
 -2.07860373e+03  3.36749465e+02  6.72966110e+02  4.25319423e+01
 -2.10457015e+03  3.90428777e+02  6.20882657e+02 -2.93832832e+01
 -2.12040586e+03  4.17020903e+02  5.65810477e+02 -1.03196529e+02
 -2.12603463e+03  4.15137284e+02  5.08014669e+02 -1.74989526e+02
 -2.12142935e+03  3.84893978e+02  4.47773444e+02 -2.40950334e+02
 -2.10661220e+03  3.27905529e+02  3.85376782e+02 -2.97574670e+02
 -2.08165450e+03  2.47199691e+02  3.21125042e+02 -3.41850980e+02
 -2.04667639e+03  1.47057512e+02  2.55327510e+02 -3.71419494e+02
 -2.00184625e+03  3.27872390e+01  1.88300914e+02 -3.84696857e+02
 -1.94737987e+03 -8.95560415e+01  1.20367899e+02 -3.80959748e+02
 -1.88353943e+03 -2.13490196e+02  5.18554723e+01 -3.60383088e+02
 -1.81063225e+03 -3.32448393e+02 -1.69065699e+01 -3.24030795e+02
 -1.72900927e+03 -4.40125926e+02 -8.55872293e+01 -2.73799604e+02
 -1.63906340e+03 -5.30813189e+02 -1.53855899e+02 -2.12318885e+02
 -1.54122761e+03 -5.99697225e+02 -2.21383957e+02 -1.42811784e+02
 -1.43597285e+03 -6.43115916e+02 -2.87846344e+02 -6.89249957e+01
 -1.32380578e+03 -6.58751392e+02 -3.52923132e+02  5.46383187e+00
 -1.20526635e+03 -6.45752452e+02 -4.16301063e+02  7.64508864e+01
 -1.08092515e+03 -6.04779511e+02 -4.77675055e+02  1.40312364e+02
 -9.51380731e+02 -5.37969728e+02 -5.36749674e+02  1.93701135e+02
 -8.17256674e+02 -4.48824129e+02 -5.93240555e+02  2.33823514e+02
 -6.79198607e+02 -3.42022708e+02 -6.46875767e+02  2.58586800e+02
 -5.37871100e+02 -2.23177259e+02 -6.97397130e+02  2.66709800e+02
 -3.93954456e+02 -9.85349967e+01 -7.44561449e+02  2.57790481e+02
 -2.48141443e+02  2.53513806e+01 -7.88141691e+02  2.32327206e+02
 -1.01133957e+02  1.41969760e+02 -8.27928075e+02  1.91692405e+02
  4.63603535e+01  2.45192539e+02 -8.63729081e+02  1.38060088e+02
  1.93631501e+02  3.29600248e+02 -8.95372376e+02  7.42910205e+01
  3.39970568e+02  3.90767759e+02 -9.22705639e+02  3.78163426e+00
  4.84673128e+02  4.25497997e+02 -9.45597296e+02 -6.97153567e+01
  6.27042627e+02  4.31990776e+02 -9.63937154e+02 -1.42289155e+02
  7.66393748e+02  4.09937872e+02 -9.77636932e+02 -2.10077427e+02
  9.02055697e+02  3.60539292e+02 -9.86630683e+02 -2.69470290e+02
  1.03337544e+03  2.86439891e+02 -9.90875114e+02 -3.17300968e+02
  1.15972085e+03  1.91589680e+02 -9.90349793e+02 -3.51013041e+02
  1.28048374e+03  8.10352049e+01 -9.85057250e+02 -3.68795462e+02
  1.39508280e+03 -3.93469879e+01 -9.75022961e+02 -3.69678210e+02
  1.50296638e+03 -1.63160718e+02 -9.60295228e+02 -3.53583516e+02
  1.60361517e+03 -2.83827985e+02 -9.40944946e+02 -3.21329977e+02
  1.69654468e+03 -3.94936380e+02 -9.17065260e+02 -2.74589324e+02
  1.78130757e+03 -4.90577752e+02 -8.88771119e+02 -2.15798131e+02
  1.85749582e+03 -5.65660248e+02 -8.56198722e+02 -1.48029133e+02
  1.92474269e+03 -6.16177230e+02 -8.19504863e+02 -7.48289452e+01
  1.98272448e+03 -6.39418885e+02 -7.78866174e+02 -3.07583594e-02
  2.03116207e+03 -6.34115344e+02 -7.34478275e+02  7.24481069e+01
  2.06982231e+03 -6.00503748e+02 -6.86554836e+02  1.38813084e+02
  2.09851909e+03 -5.40315724e+02 -6.35326546e+02  1.95592760e+02
  2.11711428e+03 -4.56685939e+02 -5.81039999e+02  2.39822213e+02
  2.12551838e+03 -3.53986540e+02 -5.23956515e+02  2.69199594e+02
  2.12369091e+03 -2.37596254e+02 -4.64350874e+02  2.82207690e+02
  2.11164069e+03 -1.13616317e+02 -4.02509998e+02  2.78194051e+02
  2.08942571e+03  1.14517538e+01 -3.38731571e+02  2.57405441e+02
  2.05715292e+03  1.31049520e+02 -2.73322599e+02  2.20974801e+02
  2.01497766e+03  2.38907997e+02 -2.06597941e+02  1.70861406e+02
  1.96310296e+03  3.29378736e+02 -1.38878788e+02  1.09747388e+02
  1.90177851e+03  3.97732133e+02 -7.04911180e+01  4.08960691e+01
  1.83129951e+03  4.40407208e+02 -1.76412639e+00 -3.20203831e+01
  1.75200524e+03  4.55199669e+02  6.69713571e+01 -1.05114908e+02
  1.66427738e+03  4.41378320e+02  1.35384462e+02 -1.74490842e+02
  1.56853823e+03  3.99723667e+02  2.03145870e+02 -2.36447723e+02
  1.46524865e+03  3.32486692e+02  2.69929400e+02 -2.87676730e+02
  1.35490583e+03  2.43269958e+02  3.35413577e+02 -3.25435433e+02
  1.23804094e+03  1.36837339e+02  3.99283181e+02 -3.47692637e+02
  1.11521652e+03  1.88624104e+01  4.61230766e+02 -3.53235661e+02
  9.87023812e+02 -1.04371199e+02  5.20958136e+02 -3.41734384e+02
  8.54079890e+02 -2.26301676e+02  5.78177782e+02 -3.13758684e+02
  7.17024705e+02 -3.40435586e+02  6.32614268e+02 -2.70748340e+02
  5.76517997e+02 -4.40690818e+02  6.84005554e+02 -2.14936998e+02
  4.33236117e+02 -5.21717812e+02  7.32104259e+02 -1.49234204e+02
  2.87868780e+02 -5.79182091e+02  7.76678851e+02 -7.70717435e+01
  1.41115737e+02 -6.09993186e+02  8.17514764e+02 -2.22239789e+00
 -6.31659234e+00 -6.12467861e+02  8.54415426e+02  7.13993050e+01
 -1.53718515e+02 -5.86419011e+02  8.87203209e+02  1.39943829e+02
 -3.00380486e+02 -5.33165547e+02  9.15720283e+02  1.99829934e+02
 -4.45596523e+02 -4.55462745e+02  9.39829378e+02  2.47933809e+02
 -5.88667603e+02 -3.57356732e+02  9.59414438e+02  2.81754047e+02
 -7.28905028e+02 -2.43970797e+02  9.74381189e+02  2.99543749e+02
 -8.65633740e+02 -1.21234815e+02  9.84657585e+02  3.00402780e+02
 -9.98195572e+02  4.42792446e+00  9.90194159e+02  2.84325296e+02
 -1.12595241e+03  1.26439954e+02  9.90964260e+02  2.52200057e+02
 -1.24828929e+03  2.38416998e+02  9.86964180e+02  2.05763471e+02
 -1.36461730e+03  3.34505150e+02  9.78213174e+02  1.47507890e+02
 -1.47437649e+03  4.09690024e+02  9.64753368e+02  8.05499681e+01
 -1.57703850e+03  4.60061582e+02  9.46649553e+02  8.46605823e+00
 -1.67210917e+03  4.83020624e+02  9.23988874e+02 -6.48966774e+01
 -1.75913084e+03  4.77416053e+02  8.96880412e+02 -1.35623454e+02
 -1.83768463e+03  4.43605661e+02  8.65454658e+02 -1.99938622e+02
 -1.90739241e+03  3.83437222e+02  8.29862887e+02 -2.54405081e+02
 -1.96791861e+03  3.00150892e+02  7.90276426e+02 -2.96105805e+02
 -2.01897189e+03  1.98208078e+02  7.46885830e+02 -3.22797909e+02
 -2.06030650e+03  8.30558029e+01  6.99899968e+02 -3.33031103e+02
 -2.09172346e+03 -3.91609812e+01  6.49545015e+02 -3.26224295e+02
 -2.11307154e+03 -1.61923938e+02  5.96063363e+02 -3.02696279e+02
 -2.12424798e+03 -2.78685615e+02  5.39712456e+02 -2.63648905e+02
 -2.12519898e+03 -3.83215243e+02  4.80763548e+02 -2.11103601e+02
 -2.11591996e+03 -4.69927814e+02  4.19500401e+02 -1.47794626e+02
 -2.09645559e+03 -5.34179056e+02  3.56217914e+02 -7.70246555e+01
 -2.06689956e+03 -5.72510711e+02  2.91220711e+02 -2.49036823e+00
 -2.02739415e+03 -5.82833192e+02  2.24821665e+02  7.19127923e+01
 -1.97812952e+03 -5.64535942e+02  1.57340401e+02  1.42296344e+02
 -1.91934282e+03 -5.18519683e+02  8.91017518e+01  2.04984128e+02
 -1.85131703e+03 -4.47148854e+02  2.04341955e+01  2.56706455e+02
 -1.77437959e+03 -3.54126734e+02 -4.83317243e+01  2.94772784e+02
 -1.68890087e+03 -2.44299867e+02 -1.16864991e+02  3.17213815e+02
 -1.59529233e+03 -1.23402103e+02 -1.84835707e+02  3.22885491e+02
 -1.49400457e+03  2.24822537e+00 -2.51916684e+02  3.11529409e+02
 -1.38552515e+03  1.26081992e+02 -3.17785016e+02  2.83786465e+02
 -1.27037627e+03  2.41626207e+02 -3.82123633e+02  2.41162998e+02
 -1.14911220e+03  3.42845875e+02 -4.44622832e+02  1.85951228e+02
 -1.02231669e+03  4.24462718e+02 -5.04981760e+02  1.21108191e+02
 -8.90600072e+02  4.82233931e+02 -5.62909870e+02  5.00995593e+01
 -7.54596396e+02  5.13176250e+02 -6.18128314e+02 -2.32834006e+01
 -6.14960339e+02  5.15723501e+02 -6.70371289e+02 -9.51240609e+01
 -4.72364062e+02  4.89809304e+02 -7.19387314e+02 -1.61587291e+02
 -3.27493978e+02  4.36870572e+02 -7.64940442e+02 -2.19122009e+02
 -1.81047444e+02  3.59771604e+02 -8.06811395e+02 -2.64648732e+02
 -3.37294072e+01  2.62652809e+02 -8.44798619e+02 -2.95722218e+02
  1.13750992e+02  1.50712017e+02 -8.78719257e+02 -3.10660612e+02
