               t             z_1            v_z1
  1.79400000e+02  7.36246666e+02  4.93203178e+02
  1.79500000e+02  8.54895941e+02  4.71591081e+02
  1.79600000e+02  9.69430025e+02  4.25002098e+02
  1.79700000e+02  1.07929759e+03  3.55905479e+02
  1.79800000e+02  1.18396976e+03  2.67959191e+02
  1.79900000e+02  1.28294269e+03  1.65816717e+02
  1.80000000e+02  1.37573994e+03  5.48812929e+01
  1.80100000e+02  1.46191484e+03 -5.89794657e+01
  1.80200000e+02  1.54105254e+03 -1.69743454e+02
  1.80300000e+02  1.61277212e+03 -2.71552130e+02
  1.80400000e+02  1.67672834e+03 -3.59019926e+02
  1.80500000e+02  1.73261334e+03 -4.27518681e+02
  1.80600000e+02  1.78015809e+03 -4.73422070e+02
  1.80700000e+02  1.81913374e+03 -4.94297127e+02
  1.80800000e+02  1.84935267e+03 -4.89032728e+02
  1.80900000e+02  1.87066942e+03 -4.57898284e+02
  1.81000000e+02  1.88298137e+03 -4.02529499e+02
  1.81100000e+02  1.88622926e+03 -3.25841990e+02
  1.81200000e+02  1.88039745e+03 -2.31877295e+02
  1.81300000e+02  1.86551403e+03 -1.25589423e+02
  1.81400000e+02  1.84165062e+03 -1.25832163e+01
  1.81500000e+02  1.80892210e+03  1.01181666e+02
  1.81600000e+02  1.76748602e+03  2.09705496e+02
  1.81700000e+02  1.71754184e+03  3.07265350e+02
  1.81800000e+02  1.65932997e+03  3.88717349e+02
  1.81900000e+02  1.59313062e+03  4.49768331e+02
  1.82000000e+02  1.51926245e+03  4.87202581e+02
  1.82100000e+02  1.43808106e+03  4.99051664e+02
  1.82200000e+02  1.34997720e+03  4.84698383e+02
  1.82300000e+02  1.25537499e+03  4.44909371e+02
  1.82400000e+02  1.15472982e+03  3.81794596e+02
  1.82500000e+02  1.04852615e+03  2.98695927e+02
  1.82600000e+02  9.37275219e+02  2.00010628e+02
  1.82700000e+02  8.21512547e+02  9.09591239e+01
  1.82800000e+02  7.01795381e+02 -2.26907147e+01
  1.82900000e+02  5.78699999e+02 -1.34928197e+02
  1.83000000e+02  4.52818944e+02 -2.39817259e+02
  1.83100000e+02  3.24758165e+02 -3.31809971e+02
  1.83200000e+02  1.95134107e+02 -4.06039546e+02
  1.83300000e+02  6.45707359e+01 -4.58577368e+02
  1.83400000e+02 -6.63034572e+01 -4.86640483e+02
  1.83500000e+02 -1.96858487e+02 -4.88738569e+02
  1.83600000e+02 -3.26465903e+02 -4.64752647e+02
  1.83700000e+02 -4.54501819e+02 -4.15941364e+02
  1.83800000e+02 -5.80349910e+02 -3.44874514e+02
  1.83900000e+02 -7.03404385e+02 -2.55297318e+02
  1.84000000e+02 -8.23072899e+02 -1.51932623e+02
  1.84100000e+02 -9.38779406e+02 -4.02314678e+01
  1.84200000e+02 -1.04996693e+03  7.39148046e+01
  1.84300000e+02 -1.15610026e+03  1.84485693e+02
  1.84400000e+02 -1.25666850e+03  2.85649503e+02
  1.84500000e+02 -1.35118754e+03  3.72071337e+02
  1.84600000e+02 -1.43920240e+03  4.39194851e+02
  1.84700000e+02 -1.52028941e+03  4.83482889e+02
  1.84800000e+02 -1.59405824e+03  5.02604289e+02
  1.84900000e+02 -1.66015379e+03  4.95556998e+02
  1.85000000e+02 -1.71825790e+03  4.62720994e+02
  1.85100000e+02 -1.76809088e+03  4.05838207e+02
  1.85200000e+02 -1.80941283e+03  3.27920524e+02
  1.85300000e+02 -1.84202486e+03  2.33090715e+02
  1.85400000e+02 -1.86576998e+03  1.26364687e+02
  1.85500000e+02 -1.88053389e+03  1.33865782e+01
  1.85600000e+02 -1.88624552e+03 -9.98693365e+01
  1.85700000e+02 -1.88287738e+03 -2.07414169e+02
  1.85800000e+02 -1.87044567e+03 -3.03560714e+02
  1.85900000e+02 -1.84901025e+03 -3.83223815e+02
  1.86000000e+02 -1.81867429e+03 -4.42188926e+02
  1.86100000e+02 -1.77958382e+03 -4.77334699e+02
  1.86200000e+02 -1.73192702e+03 -4.86797832e+02
  1.86300000e+02 -1.67593328e+03 -4.70071475e+02
  1.86400000e+02 -1.61187214e+03 -4.28031998e+02
  1.86500000e+02 -1.54005197e+03 -3.62892701e+02
  1.86600000e+02 -1.46081849e+03 -2.78086925e+02
  1.86700000e+02 -1.37455311e+03 -1.78086716e+02
  1.86800000e+02 -1.28167107e+03 -6.81666432e+01
  1.86900000e+02 -1.18261948e+03  4.58747733e+01
  1.87000000e+02 -1.07787515e+03  1.58021306e+02
  1.87100000e+02 -9.67942276e+02  2.62356756e+02
  1.87200000e+02 -8.53350043e+02  3.53377414e+02
  1.87300000e+02 -7.34650060e+02  4.26282723e+02
  1.87400000e+02 -6.12413710e+02  4.77228819e+02
  1.87500000e+02 -4.87229399e+02  5.03531532e+02
  1.87600000e+02 -3.59699725e+02  5.03808148e+02
  1.87700000e+02 -2.30438572e+02  4.78050426e+02
  1.87800000e+02 -1.00068164e+02  4.27625037e+02
  1.87900000e+02  3.07839404e+01  3.55201377e+02
  1.88000000e+02  1.61487860e+02  2.64610584e+02
  1.88100000e+02  2.91414430e+02  1.60643196e+02
  1.88200000e+02  4.19938225e+02  4.87961476e+01
  1.88300000e+02  5.46440573e+02 -6.50175529e+01
  1.88400000e+02  6.70312534e+02 -1.74781108e+02
  1.88500000e+02  7.90957827e+02 -2.74691704e+02
  1.88600000e+02  9.07795706e+02 -3.59466978e+02
  1.88700000e+02  1.02026375e+03 -4.24624001e+02
  1.88800000e+02  1.12782058e+03 -4.66716035e+02
  1.88900000e+02  1.22994844e+03 -4.83514568e+02
  1.89000000e+02  1.32615573e+03 -4.74127008e+02
  1.89100000e+02  1.41597934e+03 -4.39043822e+02
  1.89200000e+02  1.49898688e+03 -3.80112630e+02
  1.89300000e+02  1.57477878e+03 -3.00440622e+02
  1.89400000e+02  1.64299022e+03 -2.04230457e+02
  1.89500000e+02  1.70329283e+03 -9.65582993e+01
  1.89600000e+02  1.75539634e+03  1.68942722e+01
  1.89700000e+02  1.79904994e+03  1.30140330e+02
  1.89800000e+02  1.83404350e+03  2.37203792e+02
  1.89900000e+02  1.86020857e+03  3.32435038e+02
  1.90000000e+02  1.87741919e+03  4.10809286e+02
  1.90100000e+02  1.88559254e+03  4.68191972e+02
  1.90200000e+02  1.88468925e+03  5.01557104e+02
  1.90300000e+02  1.87471368e+03  5.09147079e+02
  1.90400000e+02  1.85571384e+03  4.90565499e+02
  1.90500000e+02  1.82778120e+03  4.46798109e+02
  1.90600000e+02  1.79105022e+03  3.80160730e+02
  1.90700000e+02  1.74569770e+03  2.94176948e+02
  1.90800000e+02  1.69194196e+03  1.93392017e+02
  1.90900000e+02  1.63004176e+03  8.31328091e+01
  1.91000000e+02  1.56029506e+03 -3.07735268e+01
  1.91100000e+02  1.48303762e+03 -1.42307315e+02
  1.91200000e+02  1.39864131e+03 -2.45574276e+02
  1.91300000e+02  1.30751240e+03 -3.35116829e+02
  1.91400000e+02  1.21008954e+03 -4.06202322e+02
  1.91500000e+02  1.10684171e+03 -4.55072985e+02
  1.91600000e+02  9.98265900e+02 -4.79144385e+02
  1.91700000e+02  8.84884764e+02 -4.77141921e+02
  1.91800000e+02  7.67244079e+02 -4.49168138e+02
  1.91900000e+02  6.45910130e+02 -3.96697309e+02
  1.92000000e+02  5.21466980e+02 -3.22497566e+02
  1.92100000e+02  3.94513658e+02 -2.30484710e+02
  1.92200000e+02  2.65661274e+02 -1.25515394e+02
  1.92300000e+02  1.35530084e+02 -1.31306273e+01
  1.92400000e+02  4.74649635e+00  1.00736868e+02
  1.92500000e+02 -1.26059939e+02  2.10075990e+02
  1.92600000e+02 -2.56259563e+02  3.09114718e+02
  1.92700000e+02 -3.85225637e+02  3.92624965e+02
  1.92800000e+02 -5.12337359e+02  4.56198680e+02
  1.92900000e+02 -6.36982854e+02  4.96480660e+02
  1.93000000e+02 -7.58562121e+02  5.11345743e+02
  1.93100000e+02 -8.76489916e+02  5.00011047e+02
  1.93200000e+02 -9.90198573e+02  4.63077312e+02
  1.93300000e+02 -1.09914073e+03  4.02497169e+02
  1.93400000e+02 -1.20279199e+03  3.21472014e+02
  1.93500000e+02 -1.30065339e+03  2.24282923e+02
  1.93600000e+02 -1.39225387e+03  1.16064553e+02
  1.93700000e+02 -1.47715250e+03  2.53396154e+00
  1.93800000e+02 -1.55494059e+03 -1.10311340e+02
  1.93900000e+02 -1.62524370e+03 -2.16510133e+02
  1.94000000e+02 -1.68772341e+03 -3.10452328e+02
  1.94100000e+02 -1.74207897e+03 -3.87175254e+02
  1.94200000e+02 -1.78804873e+03 -4.42625755e+02
  1.94300000e+02 -1.82541140e+03 -4.73874249e+02
  1.94400000e+02 -1.85398713e+03 -4.79269451e+02
  1.94500000e+02 -1.87363838e+03 -4.58525576e+02
  1.94600000e+02 -1.88427053e+03 -4.12737437e+02
  1.94700000e+02 -1.88583242e+03 -3.44322613e+02
  1.94800000e+02 -1.87831652e+03 -2.56893771e+02
  1.94900000e+02 -1.86175901e+03 -1.55067863e+02
  1.95000000e+02 -1.83623960e+03 -4.42222840e+01
  1.95100000e+02 -1.80188113e+03  6.97891275e+01
  1.95200000e+02 -1.75884899e+03  1.80945255e+02
  1.95300000e+02 -1.70735032e+03  2.83375703e+02
  1.95400000e+02 -1.64763303e+03  3.71670831e+02
  1.95500000e+02 -1.57998456e+03  4.41167460e+02
  1.95600000e+02 -1.50473055e+03  4.88195149e+02
  1.95700000e+02 -1.42223326e+03  5.10270043e+02
  1.95800000e+02 -1.33288981e+03  5.06226050e+02
  1.95900000e+02 -1.23713025e+03  4.76276429e+02
  1.96000000e+02 -1.13541555e+03  4.22002520e+02
  1.96100000e+02 -1.02823533e+03  3.46270227e+02
  1.96200000e+02 -9.16105520e+02  2.53078655e+02
  1.96300000e+02 -7.99565873e+02  1.47348899e+02
  1.96400000e+02 -6.79177376e+02  3.46641444e+01
  1.96500000e+02 -5.55519540e+02 -7.90252072e+01
  1.96600000e+02 -4.29187613e+02 -1.87715800e+02
  1.96700000e+02 -3.00789716e+02 -2.85668383e+02
  1.96800000e+02 -1.70943915e+02 -3.67710924e+02
  1.96900000e+02 -4.02752465e+01 -4.29511757e+02
  1.97000000e+02  9.05872942e+01 -4.67808358e+02
  1.97100000e+02  2.21013777e+02 -4.80579646e+02
  1.97200000e+02  3.50376371e+02 -4.67152719e+02
  1.97300000e+02  4.78052366e+02 -4.28238396e+02
  1.97400000e+02  6.03427172e+02 -3.65893664e+02
  1.97500000e+02  7.25897276e+02 -2.83413046e+02
  1.97600000e+02  8.44873145e+02 -1.85154597e+02
  1.97700000e+02  9.59782069e+02 -7.63097393e+01
  1.97800000e+02  1.07007091e+03  3.73709199e+01
  1.97900000e+02  1.17520878e+03  1.49881300e+02
  1.98000000e+02  1.27468958e+03  2.55277053e+02
  1.98100000e+02  1.36803443e+03  3.47989504e+02
  1.98200000e+02  1.45479401e+03  4.23119755e+02
  1.98300000e+02  1.53455069e+03  4.76697416e+02
  1.98400000e+02  1.60692053e+03  5.05890288e+02
  1.98500000e+02  1.67155518e+03  5.09153945e+02
  1.98600000e+02  1.72814351e+03  4.86313299e+02
  1.98700000e+02  1.77641311e+03  4.38571840e+02
  1.98800000e+02  1.81613164e+03  3.68448077e+02
  1.98900000e+02  1.84710790e+03  2.79642523e+02
  1.99000000e+02  1.86919278e+03  1.76842251e+02
  1.99100000e+02  1.88227997e+03  6.54733563e+01
  1.99200000e+02  1.88630648e+03 -4.85856212e+01
  1.99300000e+02  1.88125292e+03 -1.59314164e+02
  1.99400000e+02  1.86714362e+03 -2.60867744e+02
  1.99500000e+02  1.84404650e+03 -3.47886491e+02
  1.99600000e+02  1.81207273e+03 -4.15778269e+02
  1.99700000e+02  1.77137624e+03 -4.60961202e+02
  1.99800000e+02  1.72215291e+03 -4.81052839e+02
  1.99900000e+02  1.66463970e+03 -4.74995985e+02
  2.00000000e+02  1.59911346e+03 -4.43114526e+02
  2.00100000e+02  1.52588960e+03 -3.87096323e+02
  2.00200000e+02  1.44532060e+03 -3.09904067e+02
  2.00300000e+02  1.35779430e+03 -2.15618803e+02
  2.00400000e+02  1.26373202e+03 -1.09224393e+02
  2.00500000e+02  1.16358654e+03  3.65570391e+00
  2.00600000e+02  1.05783994e+03  1.17055426e+02
  2.00700000e+02  9.47001234e+02  2.24981205e+02
  2.00800000e+02  8.31603975e+02  3.21728505e+02
  2.00900000e+02  7.12203643e+02  4.02183104e+02
  2.01000000e+02  5.89374995e+02  4.62091191e+02
  2.01100000e+02  4.63709287e+02  4.98284029e+02
  2.01200000e+02  3.35811433e+02  5.08845302e+02
  2.01300000e+02  2.06297092e+02  4.93212322e+02
  2.01400000e+02  7.57897043e+01  4.52205746e+02
  2.01500000e+02 -5.50825106e+01  3.87986229e+02
  2.01600000e+02 -1.85689576e+02  3.03940312e+02
  2.01700000e+02 -3.15402792e+02  2.04501563e+02
  2.01800000e+02 -4.43597761e+02  9.49164231e+01
  2.01900000e+02 -5.69657394e+02 -1.90328822e+01
  2.02000000e+02 -6.92974880e+02 -1.31333720e+02
  2.02100000e+02 -8.12956611e+02 -2.36060604e+02
  2.02200000e+02 -9.29025032e+02 -3.27688136e+02
  2.02300000e+02 -1.04062143e+03 -4.01382826e+02
  2.02400000e+02 -1.14720861e+03 -4.53258364e+02
  2.02500000e+02 -1.24827350e+03 -4.80580864e+02
  2.02600000e+02 -1.34332961e+03 -4.81913255e+02
  2.02700000e+02 -1.43191936e+03 -4.57191167e+02
  2.02800000e+02 -1.51361632e+03 -4.07726335e+02
  2.02900000e+02 -1.58802723e+03 -3.36137309e+02
  2.03000000e+02 -1.65479388e+03 -2.46211165e+02
  2.03100000e+02 -1.71359489e+03 -1.42703483e+02
  2.03200000e+02 -1.76414722e+03 -3.10871916e+01
  2.03300000e+02 -1.80620751e+03  8.27364857e+01
  2.03400000e+02 -1.83957330e+03  1.92749694e+02
  2.03500000e+02 -1.86408398e+03  2.93135775e+02
  2.03600000e+02 -1.87962157e+03  3.78586466e+02
  2.03700000e+02 -1.88611128e+03  4.44582252e+02
  2.03800000e+02 -1.88352185e+03  4.87631053e+02
  2.03900000e+02 -1.87186576e+03  5.05452654e+02
  2.04000000e+02 -1.85119912e+03  4.97099132e+02
  2.04100000e+02 -1.82162140e+03  4.63004914e+02
  2.04200000e+02 -1.78327499e+03  4.04963835e+02
  2.04300000e+02 -1.73634447e+03  3.26034393e+02
  2.04400000e+02 -1.68105576e+03  2.30378219e+02
  2.04500000e+02 -1.61767498e+03  1.23040282e+02
  2.04600000e+02 -1.54650725e+03  9.68244741e+00
  2.04700000e+02 -1.46789513e+03 -1.03715552e+02
  2.04800000e+02 -1.38221704e+03 -2.11171924e+02
  2.04900000e+02 -1.28988541e+03 -3.07018742e+02
  2.05000000e+02 -1.19134468e+03 -3.86201281e+02
  2.05100000e+02 -1.08706921e+03 -4.44544982e+02
  2.05200000e+02 -9.77560945e+02 -4.78975918e+02
  2.05300000e+02 -8.63347016e+02 -4.87683142e+02
  2.05400000e+02 -7.44977215e+02 -4.70214319e+02
  2.05500000e+02 -6.23021335e+02 -4.27499620e+02
  2.05600000e+02 -4.98066433e+02 -3.61802587e+02
  2.05700000e+02 -3.70714000e+02 -2.76600584e+02
  2.05800000e+02 -2.41577071e+02 -1.76401143e+02
  2.05900000e+02 -1.11277269e+02 -6.65039019e+01
  2.06000000e+02  1.95581858e+01  4.72792962e+01
  2.06100000e+02  1.50299494e+02  1.58931346e+02
  2.06200000e+02  2.80317308e+02  2.62547668e+02
  2.06300000e+02  4.08985766e+02  3.52648053e+02
  2.06400000e+02  5.35685499e+02  4.24466094e+02
  2.06500000e+02  6.59806616e+02  4.74200912e+02
  2.06600000e+02  7.80751637e+02  4.99217902e+02
  2.06700000e+02  8.97938373e+02  4.98187865e+02
  2.06800000e+02  1.01080273e+03  4.71157215e+02
  2.06900000e+02  1.11880140e+03  4.19545521e+02
  2.07000000e+02  1.22141453e+03  3.46070532e+02
  2.07100000e+02  1.31814816e+03  2.54604645e+02
  2.07200000e+02  1.40853666e+03  1.49970381e+02
  2.07300000e+02  1.49214492e+03  3.76856949e+01
  2.07400000e+02  1.56857048e+03 -7.63274529e+01
  2.07500000e+02  1.63744545e+03 -1.86055856e+02
  2.07600000e+02  1.69843828e+03 -2.85712641e+02
  2.07700000e+02  1.75125539e+03 -3.70042895e+02
  2.07800000e+02  1.79564252e+03 -4.34601192e+02
  2.07900000e+02  1.83138601e+03 -4.75986370e+02
  2.08000000e+02  1.85831380e+03 -4.92021161e+02
  2.08100000e+02  1.87629627e+03 -4.81867172e+02
  2.08200000e+02  1.88524687e+03 -4.46069161e+02
  2.08300000e+02  1.88512249e+03 -3.86526264e+02
  2.08400000e+02  1.87592375e+03 -3.06391692e+02
  2.08500000e+02  1.85769492e+03 -2.09906189e+02
  2.08600000e+02  1.83052374e+03 -1.02174066e+02
  2.08700000e+02  1.79454102e+03  1.11063842e+01
  2.08800000e+02  1.74991997e+03  1.23943835e+02
  2.08900000e+02  1.69687536e+03  2.30370354e+02
  2.09000000e+02  1.63566255e+03  3.24756591e+02
  2.09100000e+02  1.56657619e+03  4.02109086e+02
  2.09200000e+02  1.48994884e+03  4.58333993e+02
  2.09300000e+02  1.40614936e+03  4.90453288e+02
  2.09400000e+02  1.31558113e+03  4.96762053e+02
  2.09500000e+02  1.21868013e+03  4.76918511e+02
  2.09600000e+02  1.11591279e+03  4.31962082e+02
  2.09700000e+02  1.00777381e+03  3.64258478e+02
  2.09800000e+02  8.94783735e+02  2.77374765e+02
  2.09900000e+02  7.77486461e+02  1.75890968e+02
  2.10000000e+02  6.56446621e+02  6.51581830e+01
  2.10100000e+02  5.32246859e+02 -4.89840361e+01
  2.10200000e+02  4.05485033e+02 -1.60516085e+02
  2.10300000e+02  2.76771335e+02 -2.63556229e+02
  2.10400000e+02  1.46725349e+02 -3.52671235e+02
  2.10500000e+02  1.59730758e+01 -4.23163319e+02
  2.10600000e+02 -1.14856087e+02 -4.71318257e+02
  2.10700000e+02 -2.45132369e+02 -4.94601537e+02
  2.10800000e+02 -3.74228664e+02 -4.91792215e+02
  2.10900000e+02 -5.01523543e+02 -4.63047398e+02
  2.11000000e+02 -6.26404250e+02 -4.09893936e+02
  2.11100000e+02 -7.48269651e+02 -3.35147785e+02
  2.11200000e+02 -8.66533124e+02 -2.42765280e+02
  2.11300000e+02 -9.80625387e+02 -1.37634182e+02
  2.11400000e+02 -1.08999724e+03 -2.53155368e+01
  2.11500000e+02 -1.19412220e+03  8.82500309e+01
  2.11600000e+02 -1.29249904e+03  1.97056062e+02
  2.11700000e+02 -1.38465421e+03  2.95347490e+02
  2.11800000e+02 -1.47014410e+03  3.77924589e+02
  2.11900000e+02 -1.54855720e+03  4.40417587e+02
  2.12000000e+02 -1.61951604e+03  4.79517453e+02
  2.12100000e+02 -1.68267906e+03  4.93150655e+02
  2.12200000e+02 -1.73774221e+03  4.80588674e+02
  2.12300000e+02 -1.78444043e+03  4.42486471e+02
  2.12400000e+02 -1.82254894e+03  3.80847901e+02
  2.12500000e+02 -1.85188428e+03  2.98919876e+02
  2.12600000e+02 -1.87230526e+03  2.01020883e+02
  2.12700000e+02 -1.88371356e+03  9.23129064e+01
  2.12800000e+02 -1.88605428e+03 -2.14711946e+01
  2.12900000e+02 -1.87931615e+03 -1.34330462e+02
  2.13000000e+02 -1.86353159e+03 -2.40312773e+02
  2.13100000e+02 -1.83877661e+03 -3.33829187e+02
  2.13200000e+02 -1.80517034e+03 -4.09949126e+02
  2.13300000e+02 -1.76287458e+03 -4.64660766e+02
  2.13400000e+02 -1.71209290e+03 -4.95082920e+02
  2.13500000e+02 -1.65306977e+03 -4.99617196e+02
  2.13600000e+02 -1.58608930e+03 -4.78032415e+02
  2.13700000e+02 -1.51147391e+03 -4.31476814e+02
  2.13800000e+02 -1.42958277e+03 -3.62417401e+02
  2.13900000e+02 -1.34081008e+03 -2.74509658e+02
  2.14000000e+02 -1.24558317e+03 -1.72404478e+02
  2.14100000e+02 -1.14436043e+03 -6.15025341e+01
  2.14200000e+02 -1.03762911e+03  5.23309579e+01
  2.14300000e+02 -9.25902978e+02  1.63076002e+02
  2.14400000e+02 -8.09719849e+02  2.64875761e+02
  2.14500000e+02 -6.89638993e+02  3.52345883e+02
  2.14600000e+02 -5.66238438e+02  4.20858864e+02
  2.14700000e+02 -4.40112196e+02  4.66788447e+02
  2.14800000e+02 -3.11867396e+02  4.87701134e+02
  2.14900000e+02 -1.82121368e+02  4.82484709e+02
  2.15000000e+02 -5.14986676e+01  4.51406977e+02
  2.15100000e+02  7.93719310e+01  3.96101613e+02
  2.15200000e+02  2.09860459e+02  3.19481886e+02
  2.15300000e+02  3.39338786e+02  2.25586794e+02
  2.15400000e+02  4.67183646e+02  1.19367745e+02
  2.15500000e+02  5.92779636e+02  6.42705984e+00
  2.15600000e+02  7.15522176e+02 -1.07277915e+02
  2.15700000e+02  8.34820425e+02 -2.15749433e+02
  2.15800000e+02  9.50100119e+02 -3.13266110e+02
  2.15900000e+02  1.06080634e+03 -3.94685093e+02
  2.16000000e+02  1.16640618e+03 -4.55713670e+02
  2.16100000e+02  1.26639132e+03 -4.93135982e+02
  2.16200000e+02  1.36028047e+03 -5.04982863e+02
  2.16300000e+02  1.44762166e+03 -4.90635832e+02
  2.16400000e+02  1.52799448e+03 -4.50859758e+02
  2.16500000e+02  1.60101202e+03 -3.87762459e+02
  2.16600000e+02  1.66632281e+03 -3.04683376e+02
  2.16700000e+02  1.72361247e+03 -2.06017201e+02
  2.16800000e+02  1.77260521e+03 -9.69817765e+01
  2.16900000e+02  1.81306521e+03  1.66574837e+01
  2.17000000e+02  1.84479770e+03  1.28892088e+02
  2.17100000e+02  1.86764993e+03  2.33787800e+02
  2.17200000e+02  1.88151190e+03  3.25798048e+02
  2.17300000e+02  1.88631689e+03  4.00056859e+02
  2.17400000e+02  1.88204175e+03  4.52635853e+02
  2.17500000e+02  1.86870708e+03  4.80751707e+02
  2.17600000e+02  1.84637706e+03  4.82913157e+02
  2.17700000e+02  1.81515918e+03  4.58999753e+02
  2.17800000e+02  1.77520371e+03  4.10268219e+02
  2.17900000e+02  1.72670299e+03  3.39286077e+02
  2.18000000e+02  1.66989047e+03  2.49796048e+02
  2.18100000e+02  1.60503965e+03  1.46518378e+02
  2.18200000e+02  1.53246269e+03  3.49015461e+01
  2.18300000e+02  1.45250895e+03 -7.91654903e+01
  2.18400000e+02  1.36556330e+03 -1.89664316e+02
  2.18500000e+02  1.27204428e+03 -2.90764913e+02
  2.18600000e+02  1.17240205e+03 -3.77133560e+02
  2.18700000e+02  1.06711625e+03 -4.44214533e+02
  2.18800000e+02  9.56693702e+02 -4.88470698e+02
  2.18900000e+02  8.41665942e+02 -5.07570326e+02
  2.19000000e+02  7.22586675e+02 -5.00510233e+02
  2.19100000e+02  6.00029111e+02 -4.67668759e+02
  2.19200000e+02  4.74583202e+02 -4.10785784e+02
  2.19300000e+02  3.46852803e+02 -3.32870835e+02
  2.19400000e+02  2.17452767e+02 -2.38044138e+02
  2.19500000e+02  8.70059848e+01 -1.31319008e+02
  2.19600000e+02 -4.38596159e+01 -1.83370798e+01
  2.19700000e+02 -1.74514090e+02  9.49296530e+01
  2.19800000e+02 -3.04328511e+02  2.02494243e+02
  2.19900000e+02 -4.32677992e+02  2.98670982e+02
  2.20000000e+02 -5.58944702e+02  3.78375683e+02
  2.20100000e+02 -6.82520833e+02  4.37394198e+02
  2.20200000e+02 -8.02811530e+02  4.72604977e+02
  2.20300000e+02 -9.19237752e+02  4.82143934e+02
  2.20400000e+02 -1.03123906e+03  4.65502886e+02
  2.20500000e+02 -1.13827632e+03  4.23556394e+02
  2.20600000e+02 -1.23983429e+03  3.58515574e+02
  2.20700000e+02 -1.33542410e+03  2.73811314e+02
  2.20800000e+02 -1.42458560e+03  1.73913073e+02
  2.20900000e+02 -1.50688962e+03  6.40928338e+01
  2.21000000e+02 -1.58193996e+03 -4.98533332e+01
  2.21100000e+02 -1.64937535e+03 -1.61911383e+02
  2.21200000e+02 -1.70887118e+03 -2.66166921e+02
  2.21300000e+02 -1.76014107e+03 -3.57117561e+02
  2.21400000e+02 -1.80293820e+03 -4.29963529e+02
  2.21500000e+02 -1.83705657e+03 -4.80861154e+02
  2.21600000e+02 -1.86233196e+03 -5.07125864e+02
  2.21700000e+02 -1.87864267e+03 -5.07373966e+02
  2.21800000e+02 -1.88591022e+03 -4.81595720e+02
  2.21900000e+02 -1.88409960e+03 -4.31155853e+02
  2.22000000e+02 -1.87321954e+03 -3.58721475e+02
  2.22100000e+02 -1.85332241e+03 -2.68121221e+02
  2.22200000e+02 -1.82450398e+03 -1.64143041e+02
  2.22300000e+02 -1.78690299e+03 -5.22813248e+01
  2.22400000e+02 -1.74070042e+03  6.15532717e+01
  2.22500000e+02 -1.68611869e+03  1.71345998e+02
  2.22600000e+02 -1.62342053e+03  2.71295668e+02
  2.22700000e+02 -1.55290775e+03  3.56121042e+02
  2.22800000e+02 -1.47491977e+03  4.21339752e+02
  2.22900000e+02 -1.38983201e+03  4.63505026e+02
  2.23000000e+02 -1.29805405e+03  4.80387724e+02
  2.23100000e+02 -1.20002768e+03  4.71094069e+02
