             x_1             y_1             z_1             x_2             y_2             z_2
 -1.59456199e+03 -2.29378117e+02  1.73873134e+03 -3.72585495e+02  1.77403420e+02  8.73437594e+01
 -1.64299294e+03 -2.14060768e+02  1.68840296e+03 -3.73998708e+02  2.05272312e+02  1.43216604e+02
 -1.69035468e+03 -1.87673352e+02  1.62994717e+03 -3.69558392e+02  2.33271933e+02  1.98400037e+02
 -1.73414367e+03 -1.50713566e+02  1.56364536e+03 -3.59383567e+02  2.60068198e+02  2.52628421e+02
 -1.77203571e+03 -1.04237560e+02  1.48981669e+03 -3.43894610e+02  2.84389376e+02  3.05640715e+02
 -1.80200868e+03 -4.98042481e+01  1.40881654e+03 -3.23791059e+02  3.05093239e+02  3.57181731e+02
 -1.82244935e+03  1.06069149e+01  1.32103484e+03 -3.00014677e+02  3.21227377e+02  4.07003362e+02
 -1.83223858e+03  7.47003718e+01  1.22689414e+03 -2.73699723e+02  3.32079495e+02  4.54865774e+02
 -1.83081045e+03  1.39985572e+02  1.12684762e+03 -2.46113048e+02  3.37215042e+02  5.00538561e+02
 -1.81818216e+03  2.03908328e+02  1.02137689e+03 -2.18587181e+02  3.36500233e+02  5.43801843e+02
 -1.79495319e+03  2.63985299e+02  9.10989712e+02 -1.92449901e+02  3.30109408e+02  5.84447320e+02
 -1.76227398e+03  3.17932725e+02  7.96217560e+02 -1.68953806e+02  3.18518135e+02  6.22279219e+02
 -1.72178543e+03  3.63794219e+02  6.77613410e+02 -1.49209927e+02  3.02470805e+02  6.57114932e+02
 -1.67553014e+03  4.00047054e+02  5.55789256e+02 -1.34131135e+02  2.82938234e+02  6.88745701e+02
 -1.62584447e+03  4.25667640e+02  4.31329967e+02 -1.24384066e+02  2.61081227e+02  7.17020816e+02
 -1.57523738e+03  4.40187550e+02  3.04793204e+02 -1.20351661e+02  2.38187193e+02  7.41845619e+02
 -1.52625768e+03  4.43726492e+02  1.76788963e+02 -1.22113222e+02  2.15593801e+02  7.63099720e+02
 -1.48135911e+03  4.36983307e+02  4.79335755e+01 -1.29440595e+02  1.94620907e+02  7.80680648e+02
 -1.44277065e+03  4.21198612e+02 -8.11526309e+01 -1.41810311e+02  1.76501181e+02  7.94503715e+02
 -1.41237879e+03  3.98089085e+02 -2.09848249e+02 -1.58431281e+02  1.62315085e+02  8.04502354e+02
 -1.39162789e+03  3.69756683e+02 -3.37533766e+02 -1.78286605e+02  1.52933823e+02  8.10628419e+02
 -1.38144395e+03  3.38577532e+02 -4.63594534e+02 -2.00187312e+02  1.48973311e+02  8.12852412e+02
 -1.38218565e+03  3.07076366e+02 -5.87423732e+02 -2.22835183e+02  1.50761608e+02  8.11163621e+02
 -1.39362541e+03  2.77793172e+02 -7.08425282e+02 -2.44891367e+02  1.58321504e+02  8.05570171e+02
 -1.41496139e+03  2.53149162e+02 -8.26016719e+02 -2.65047163e+02  1.71369079e+02  7.96098984e+02
 -1.44485968e+03  2.35319561e+02 -9.39631994e+02 -2.82093325e+02  1.89327933e+02  7.82795649e+02
 -1.48152413e+03  2.26122556e+02 -1.04872420e+03 -2.94984581e+02  2.11355698e+02  7.65724203e+02
 -1.52278454e+03  2.26987672e+02 -1.15276819e+03 -3.02901544e+02  2.36324005e+02  7.44966819e+02
 -1.56621811e+03  2.38527769e+02 -1.25126315e+03 -3.05287226e+02  2.63230488e+02  7.20623417e+02
 -1.60934758e+03  2.60888450e+02 -1.34373494e+03 -3.01806263e+02  2.90869840e+02  6.92811178e+02
 -1.64967001e+03  2.93927916e+02 -1.42973843e+03 -2.92464763e+02  3.17709814e+02  6.61663978e+02
 -1.68480605e+03  3.36756871e+02 -1.50885963e+03 -2.77592923e+02  3.42439633e+02  6.27331751e+02
 -1.71268484e+03  3.87453535e+02 -1.58071768e+03 -2.57768424e+02  3.64371064e+02  5.89979761e+02
 -1.73172649e+03  4.44257143e+02 -1.64496668e+03 -2.33712837e+02  3.82382662e+02  5.49787807e+02
 -1.74067021e+03  5.05558488e+02 -1.70129735e+03 -2.06508850e+02  3.95081339e+02  5.06949360e+02
 -1.73874315e+03  5.68938008e+02 -1.74943853e+03 -1.77440921e+02  4.01922743e+02  4.61670630e+02
 -1.72574104e+03  6.31890305e+02 -1.78915849e+03 -1.47887659e+02  4.02643164e+02  4.14169576e+02
 -1.70203621e+03  6.91932113e+02 -1.82026603e+03 -1.19251800e+02  3.97297715e+02  3.64674850e+02
 -1.66855763e+03  7.46731217e+02 -1.84261140e+03 -9.28865067e+01  3.86259547e+02  3.13424705e+02
 -1.62674176e+03  7.94229098e+02 -1.85608705e+03 -7.00240145e+01  3.70200571e+02  2.60665843e+02
 -1.57845670e+03  8.32749425e+02 -1.86062811e+03 -5.17106063e+01  3.50056089e+02  2.06652228e+02
 -1.52590356e+03  8.61086449e+02 -1.85621271e+03 -3.87513885e+01  3.26975442e+02  1.51643864e+02
 -1.47150021e+03  8.78568572e+02 -1.84286212e+03 -3.16677960e+01  3.02261314e+02  9.59055443e+01
 -1.41775364e+03  8.85093715e+02 -1.82064059e+03 -3.06700760e+01  2.77300933e+02  3.97055752e+01
 -1.36712758e+03  8.81134615e+02 -1.78965510e+03 -3.56462052e+01  2.53492808e+02 -1.66855139e+01
 -1.32191243e+03  8.67713761e+02 -1.75005481e+03 -4.61678264e+01  2.32172854e+02 -7.29962737e+01
 -1.28410436e+03  8.46349305e+02 -1.70203033e+03 -6.15128917e+01  2.14543837e+02 -1.28955641e+02
 -1.25529985e+03  8.18974789e+02 -1.64581284e+03 -8.07038162e+01  2.01611840e+02 -1.84294245e+02
 -1.23661153e+03  7.87836943e+02 -1.58167295e+03 -1.02559128e+02  1.94133122e+02 -2.38745701e+02
 -1.22860935e+03  7.55376934e+02 -1.50991943e+03 -1.25755884e+02  1.92574168e+02 -2.92047895e+02
 -1.23129061e+03  7.24101354e+02 -1.43089766e+03 -1.48899563e+02  1.97087050e+02 -3.43944244e+02
 -1.24408010e+03  6.96449751e+02 -1.34498805e+03 -1.70597730e+02  2.07501379e+02 -3.94184930e+02
 -1.26586054e+03  6.74665699e+02 -1.25260413e+03 -1.89533602e+02  2.23333305e+02 -4.42528104e+02
 -1.29503166e+03  6.60678228e+02 -1.15419062e+03 -2.04535607e+02  2.43811060e+02 -4.88741046e+02
 -1.32959471e+03  6.55999852e+02 -1.05022129e+03 -2.14639279e+02  2.67915715e+02 -5.32601281e+02
 -1.36725814e+03  6.61646606e+02 -9.41196630e+02 -2.19138218e+02  2.94434983e+02 -5.73897643e+02
 -1.40555860e+03  6.78084298e+02 -8.27641551e+02 -2.17621413e+02  3.22027250e+02 -6.12431254e+02
 -1.44199118e+03  7.05203819e+02 -7.10102977e+02 -2.09994966e+02  3.49292427e+02 -6.48016318e+02
 -1.47414169e+03  7.42326817e+02 -5.89151067e+02 -1.96487069e+02  3.74845892e+02 -6.80477172e+02
 -1.49981422e+03  7.88241439e+02 -4.65365592e+02 -1.77635966e+02  3.97391619e+02 -7.09660013e+02
 -1.51714724e+03  8.41266256e+02 -3.39337631e+02 -1.54261539e+02  4.15790614e+02 -7.35429148e+02
 -1.52471190e+03  8.99338988e+02 -2.11675808e+02 -1.27422026e+02  4.29121061e+02 -7.57658567e+02
 -1.52158758e+03  9.60125350e+02 -8.29948779e+01 -9.83581460e+01  4.36726990e+02 -7.76241031e+02
 -1.50741056e+03  1.02114226e+03  4.60856566e+01 -6.84275911e+01  4.38252915e+02 -7.91087018e+02
 -1.48239329e+03  1.07988890e+03  1.74944410e+02 -3.90333438e+01  4.33662597e+02 -8.02125029e+02
 -1.44731324e+03  1.13397873e+03  3.02961081e+02 -1.15495991e+01  4.23240952e+02 -8.09301913e+02
 -1.40347186e+03  1.18126542e+03  4.29519427e+02  1.27507903e+01  4.07579000e+02 -8.12583113e+02
 -1.35262593e+03  1.21995616e+03  5.54010231e+02  3.27635178e+01  3.87542645e+02 -8.11952826e+02
 -1.29689483e+03  1.24870625e+03  6.75834230e+02  4.76111243e+01  3.64226942e+02 -8.07414083e+02
 -1.23864868e+03  1.26669005e+03  7.94405000e+02  5.66893195e+01  3.38898257e+02 -7.98988727e+02
 -1.18038321e+03  1.27364449e+03  9.09151776e+02  5.96988761e+01  3.12927380e+02 -7.86717314e+02
 -1.12458801e+03  1.26988290e+03  1.01952220e+03  5.66614122e+01  2.87717130e+02 -7.70658911e+02
 -1.07361512e+03  1.25627839e+03  1.12498499e+03  4.79182292e+01  2.64628260e+02 -7.50890818e+02
 -1.02955489e+03  1.23421766e+03  1.22503248e+03  3.41122654e+01  2.44907588e+02 -7.27508191e+02
 -9.94125624e+02  1.20552768e+03  1.31918307e+03  1.61541196e+01  2.29622145e+02 -7.00623585e+02
 -9.68582891e+02  1.17237913e+03  1.40698354e+03 -4.82606205e+00  2.19602820e+02 -6.70366413e+02
 -9.53653308e+02  1.13717171e+03  1.48801126e+03 -2.75382937e+01  2.15400473e+02 -6.36882323e+02
 -9.49496213e+02  1.10240730e+03  1.56187619e+03 -5.06008997e+01  2.17256844e+02 -6.00332496e+02
 -9.55695329e+02  1.07055775e+03  1.62822276e+03 -7.26135064e+01  2.25091779e+02 -5.60892871e+02
 -9.71280814e+02  1.04393432e+03  1.68673160e+03 -9.22310219e+01  2.38507469e+02 -5.18753297e+02
 -9.94780556e+02  1.02456546e+03  1.73712107e+03 -1.08234696e+02  2.56809451e+02 -4.74116620e+02
 -1.02429799e+03  1.01408969e+03  1.77914861e+03 -1.19596505e+02  2.79043293e+02 -4.27197707e+02
 -1.05761233e+03  1.01366895e+03  1.81261191e+03 -1.25533470e+02  3.04044993e+02 -3.78222410e+02
 -1.09229596e+03  1.02392719e+03  1.83734989e+03 -1.25549021e+02  3.30502461e+02 -3.27426480e+02
 -1.12584267e+03  1.04491734e+03  1.85324348e+03 -1.19459247e+02  3.57024812e+02 -2.75054433e+02
 -1.15580012e+03  1.07611843e+03  1.86021616e+03 -1.07402628e+02  3.82215826e+02 -2.21358370e+02
 -1.17989945e+03  1.11646310e+03  1.85823437e+03 -8.98327363e+01  4.04747684e+02 -1.66596768e+02
 -1.19617516e+03  1.16439385e+03  1.84730765e+03 -6.74943012e+01  4.23431101e+02 -1.11033232e+02
 -1.20306897e+03  1.21794526e+03  1.82748860e+03 -4.13838984e+01  4.37278131e+02 -5.49352262e+01
 -1.19951226e+03  1.27484773e+03  1.79887262e+03 -1.26973336e+01  4.45554344e+02  1.42721014e+00
 -1.18498251e+03  1.33264729e+03  1.76159746e+03  1.72334921e+01  4.47817612e+02  5.77827661e+01
 -1.15953101e+03  1.38883514e+03  1.71584256e+03  4.70109055e+01  4.43941464e+02  1.13860163e+02
 -1.12378026e+03  1.44098008e+03  1.66182816e+03  7.52452577e+01  4.34121757e+02  1.69389461e+02
 -1.07889108e+03  1.48685688e+03  1.59981427e+03  1.00628297e+02  4.18866338e+02  2.24103359e+02
 -1.02650148e+03  1.52456371e+03  1.53009942e+03  1.22002240e+02  3.98968221e+02  2.77738479e+02
 -9.68640178e+02  1.55262255e+03  1.45301918e+03  1.38420903e+02  3.75463704e+02  3.30036636e+02
 -9.07619526e+02  1.57005720e+03  1.36894460e+03  1.49199647e+02  3.49577642e+02  3.80746079e+02
 -8.45913499e+02  1.57644474e+03  1.27828040e+03  1.53951519e+02  3.22658759e+02  4.29622702e+02
 -7.86027098e+02  1.57193786e+03  1.18146302e+03  1.52607669e+02  2.96108415e+02  4.76431218e+02
 -7.30364140e+02  1.55725670e+03  1.07895851e+03  1.45420961e+02  2.71306601e+02  5.20946291e+02
 -6.81100380e+02  1.53365080e+03  9.71260341e+02  1.32952602e+02  2.49539058e+02  5.62953607e+02
 -6.40068693e+02  1.50283301e+03  8.58886998e+02  1.16042483e+02  2.31929371e+02  6.02250887e+02
 -6.08662352e+02  1.46688903e+03  7.42379619e+02  9.57647941e+01  2.19379637e+02  6.38648759e+02
 -5.87761531e+02  1.42816716e+03  6.22300538e+02  7.33712799e+01  2.12522820e+02  6.71970510e+02
 -5.77686907e+02  1.38915426e+03  4.99220492e+02  5.02251041e+01  2.11689329e+02  7.02063026e+02
 -5.78182806e+02  1.35234432e+03  3.73729917e+02  2.77288370e+01  2.16889569e+02  7.28783483e+02
 -5.88430795e+02  1.32010676e+03  2.46439769e+02  7.25035872e+00  2.27813399e+02  7.51996370e+02
 -6.07092994e+02  1.29456117e+03  1.17963135e+02 -9.94940411e+00  2.43846515e+02  7.71589597e+02
 -6.32382815e+02  1.27746538e+03 -1.10814435e+01 -2.27830932e+01  2.64102898e+02  7.87468749e+02
 -6.62159417e+02  1.27012256e+03 -1.40072747e+02 -3.03943653e+01  2.87471618e+02  7.99557350e+02
 -6.94040852e+02  1.27331233e+03 -2.68389832e+02 -3.22031374e+01  3.12675507e+02  8.07797189e+02
 -7.25529959e+02  1.28724956e+03 -3.95415011e+02 -2.79362407e+01  3.38338621e+02  8.12148588e+02
 -7.54146340e+02  1.31157300e+03 -5.20536816e+02 -1.76418655e+01  3.63058914e+02  8.12590595e+02
 -7.77557445e+02  1.34536428e+03 -6.43152947e+02 -1.68703320e+00  3.85482289e+02  8.09121076e+02
 -7.93701859e+02  1.38719639e+03 -7.62673167e+02  1.92617693e+01  4.04374117e+02  8.01756728e+02
 -8.00898257e+02  1.43520902e+03 -8.78522141e+02  4.42737712e+01  4.18684454e+02  7.90532999e+02
 -7.97934296e+02  1.48720677e+03 -9.90142207e+02  7.22030571e+01  4.27603487e+02  7.75503914e+02
 -7.84130732e+02  1.54077503e+03 -1.09699606e+03  1.01749069e+02  4.30604319e+02  7.56741817e+02
 -7.59377382e+02  1.59340752e+03 -1.19856934e+03  1.31525273e+02  4.27470793e+02  7.34337020e+02
 -7.24139036e+02  1.64263859e+03 -1.29437311e+03  1.60132371e+02  4.18308918e+02  7.08397374e+02
 -6.79431000e+02  1.68617340e+03 -1.38394619e+03  1.86232184e+02  4.03541273e+02  6.79047741e+02
 -6.26765565e+02  1.72200911e+03 -1.46685742e+03  2.08618305e+02  3.83884698e+02  6.46429401e+02
 -5.68072227e+02  1.74854061e+03 -1.54270768e+03  2.26279796e+02  3.60312436e+02  6.10699368e+02
 -5.05595879e+02  1.76464525e+03 -1.61113185e+03  2.38454561e+02  3.34002742e+02  5.72029634e+02
 -4.41778343e+02  1.76974214e+03 -1.67180056e+03  2.44669577e+02  3.06276662e+02  5.30606342e+02
 -3.79129499e+02  1.76382274e+03 -1.72442177e+03  2.44765856e+02  2.78528269e+02  4.86628891e+02
 -3.20094823e+02  1.74745135e+03 -1.76874218e+03  2.38906824e+02  2.52151040e+02  4.40308973e+02
 -2.66926335e+02  1.72173520e+03 -1.80454845e+03  2.27569673e+02  2.28464276e+02  3.91869558e+02
 -2.21563750e+02  1.68826604e+03 -1.83166822e+03  2.11520141e+02  2.08643424e+02  3.41543817e+02
 -1.85532139e+02  1.64903596e+03 -1.84997094e+03  1.91772055e+02  1.93658006e+02  2.89574003e+02
 -1.59861479e+02  1.60633221e+03 -1.85936850e+03  1.69533770e+02  1.84220423e+02  2.36210281e+02
 -1.45032358e+02  1.56261639e+03 -1.85981568e+03  1.46144339e+02  1.80748334e+02  1.81709527e+02
 -1.40950688e+02  1.52039437e+03 -1.85131031e+03  1.23002768e+02  1.83342602e+02  1.26334090e+02
 -1.46952761e+02  1.48208398e+03 -1.83389335e+03  1.01494105e+02  1.91781978e+02  7.03505311e+01
 -1.61840379e+02  1.44988728e+03 -1.80764862e+03  8.29162520e+01  2.05534791e+02  1.40283367e+01
 -1.83944213e+02  1.42567421e+03 -1.77270248e+03  6.84113800e+01  2.23787048e+02 -4.23613756e+01
 -2.11212049e+02  1.41088385e+03 -1.72922313e+03  5.89055720e+01  2.45485444e+02 -9.85471628e+01
 -2.41317275e+02  1.40644834e+03 -1.67741987e+03  5.50599047e+01  2.69393011e+02 -1.54258564e+02
 -2.71781876e+02  1.41274367e+03 -1.61754207e+03  5.72355366e+01  2.94154465e+02 -2.09227400e+02
 -3.00107428e+02  1.42956975e+03 -1.54987797e+03  6.54746388e+01  3.18367802e+02 -2.63189067e+02
 -3.23907156e+02  1.45616105e+03 -1.47475328e+03  7.94981631e+01  3.40658347e+02 -3.15883808e+02
 -3.41032093e+02  1.49122692e+03 -1.39252962e+03  9.87205679e+01  3.59751366e+02 -3.67057963e+02
 -3.49684667e+02  1.53301983e+03 -1.30360281e+03  1.22280726e+02  3.74539395e+02 -4.16465191e+02
 -3.48513740e+02  1.57942760e+03 -1.20840092e+03  1.49087388e+02  3.84140740e+02 -4.63867652e+02
 -3.36686053e+02  1.62808499e+03 -1.10738223e+03  1.77876793e+02  3.87946047e+02 -5.09037151e+02
 -3.13930334e+02  1.67649858e+03 -1.00103304e+03  2.07279396e+02  3.85650495e+02 -5.51756231e+02
 -2.80551720e+02  1.72217844e+03 -8.89865341e+02  2.35892185e+02  3.77269901e+02 -5.91819201e+02
 -2.37415737e+02  1.76276967e+03 -7.74414397e+02  2.62352758e+02  3.63139899e+02 -6.29033065e+02
 -1.85902685e+02  1.79617674e+03 -6.55236689e+02  2.85411262e+02  3.43898217e+02 -6.63217953e+02
 -1.27834838e+02  1.82067414e+03 -5.32633710e+02  3.03996388e+02  3.20451012e+02 -6.94481499e+02
 -6.53803048e+01  1.83499754e+03 -4.07194150e+02  3.17271937e+02  2.93925017e+02 -7.22674691e+02
 -9.38624304e-01  1.83841057e+03 -2.79793654e+02  3.24680973e+02  2.65608044e+02 -7.47389997e+02
  6.29858512e+01  1.83074366e+03 -1.51046070e+02  3.25975234e+02  2.36880980e+02 -7.68507864e+02
  1.23916091e+02  1.81240306e+03 -2.15712738e+01  3.21228256e+02  2.09144851e+02 -7.85926507e+02
  1.79533022e+02  1.78434937e+03  1.08007434e+02  3.10831563e+02  1.83746827e+02 -7.99562031e+02
  2.27797588e+02  1.74804690e+03  2.37066280e+02  2.95474295e+02  1.61909012e+02 -8.09348773e+02
  2.67056242e+02  1.70538662e+03  3.64984002e+02  2.76108892e+02  1.44663612e+02 -8.15239610e+02
  2.95924553e+02  1.65860349e+03  4.91144837e+02  2.54104402e+02  1.32781250e+02 -8.17206176e+02
  3.13790133e+02  1.61018951e+03  6.14941484e+02  2.30744254e+02  1.26699188e+02 -8.15238999e+02
  3.20821030e+02  1.56266006e+03  7.35778019e+02  2.07182305e+02  1.26600298e+02 -8.09347545e+02
  3.17535317e+02  1.51845909e+03  8.53072774e+02  1.84803330e+02  1.32365390e+02 -7.99560170e+02
  3.05002197e+02  1.47984638e+03  9.66261127e+02  1.64921300e+02  1.43563207e+02 -7.85923985e+02
  2.84779500e+02  1.44877740e+03  1.07479822e+03  1.48715911e+02  1.59473995e+02 -7.68504629e+02
  2.58830652e+02  1.42679992e+03  1.17816160e+03  1.37170919e+02  1.79127693e+02 -7.47385953e+02
  2.29420808e+02  1.41497212e+03  1.27585370e+03  1.31022250e+02  2.01355261e+02 -7.22669612e+02
  1.98997348e+02  1.41380671e+03  1.36740426e+03  1.30718887e+02  2.24850541e+02 -6.94474584e+02
  1.70061647e+02  1.42324354e+03  1.45237259e+03  1.36398026e+02  2.48239496e+02 -6.62936589e+02
  1.45046081e+02  1.44265163e+03  1.53034968e+03  1.47868601e+02  2.70154015e+02 -6.28207440e+02
  1.23991745e+02  1.47103606e+03  1.60096017e+03  1.66815093e+02  2.89130584e+02 -5.90454312e+02
  1.08879323e+02  1.50744248e+03  1.66386416e+03  1.92375407e+02  3.03335682e+02 -5.49858936e+02
  1.03567001e+02  1.54996791e+03  1.71875886e+03  2.21143780e+02  3.11702234e+02 -5.06616725e+02
  1.09238871e+02  1.59620068e+03  1.76538002e+03  2.51698371e+02  3.13646552e+02 -4.60935832e+02
  1.26490584e+02  1.64352303e+03  1.80350322e+03  2.82528058e+02  3.08924020e+02 -4.13036151e+02
  1.55303237e+02  1.68925004e+03  1.83294494e+03  3.12106791e+02  2.97641282e+02 -3.63148255e+02
  1.95044969e+02  1.73077170e+03  1.85356347e+03  3.38973485e+02  2.80250459e+02 -3.11512288e+02
  2.44504356e+02  1.76569080e+03  1.86525956e+03  3.61809056e+02  2.57525219e+02 -2.58376810e+02
  3.01954137e+02  1.79194964e+03  1.86797690e+03  3.79506229e+02  2.30519845e+02 -2.03997597e+02
  3.65241289e+02  1.80793895e+03  1.86170241e+03  3.91229063e+02  2.00513376e+02 -1.48636414e+02
  4.31879872e+02  1.81258498e+03  1.84646630e+03  3.96477853e+02  1.68939965e+02 -9.25597516e+01
  4.99245472e+02  1.80540812e+03  1.82234190e+03  3.95052270e+02  1.37311303e+02 -3.60375457e+01
  5.64683238e+02  1.78653419e+03  1.78944536e+03  3.87092396e+02  1.07150815e+02  2.06581235e+01
  6.25597078e+02  1.75669847e+03  1.74793501e+03  3.73122240e+02  7.99026129e+01  7.72543406e+01
  6.79638965e+02  1.71720739e+03  1.69801069e+03  3.53969759e+02  5.68547218e+01  1.33478668e+02
  7.24821881e+02  1.66986840e+03  1.63991271e+03  3.30734091e+02  3.90722285e+01  1.89060460e+02
  7.59623956e+02  1.61689445e+03  1.57392073e+03  3.04728197e+02  2.73411673e+01  2.43732160e+02
  7.83068607e+02  1.56078708e+03  1.50035243e+03  2.77409656e+02  2.21270576e+01  2.97230595e+02
  7.94775972e+02  1.50420435e+03  1.41956194e+03  2.50303719e+02  2.35503489e+01  3.49298237e+02
  7.94982863e+02  1.44982046e+03  1.33193817e+03  2.24922765e+02  3.13800825e+01  3.99684442e+02
  7.84530154e+02  1.40018457e+03  1.23790291e+03  2.02686419e+02  4.50461115e+01  4.48146662e+02
  7.64818274e+02  1.35758618e+03  1.13790884e+03  1.84846580e+02  6.36692314e+01  4.94451601e+02
  7.37733152e+02  1.32393427e+03  1.03243732e+03  1.72421289e+02  8.61076342e+01  5.38376341e+02
  7.05546517e+02  1.30065649e+03  9.21996090e+02  1.66140961e+02  1.11017230e+02  5.79709398e+02
  6.70795827e+02  1.28862384e+03  8.07116890e+02  1.66409797e+02  1.36922655e+02  6.18251704e+02
  6.36150170e+02  1.28810465e+03  6.88353124e+02  1.73284432e+02  1.62295204e+02  6.53817314e+02
  6.04269201e+02  1.29875050e+03  5.66290863e+02  1.86470934e+02  1.85633596e+02  6.86220646e+02
  5.77662596e+02  1.31961464e+03  4.41515983e+02  2.05340318e+02  2.05543272e+02  7.15307413e+02
  5.58557413e+02  1.34920204e+03  3.14614353e+02  2.28961756e+02  2.20810075e+02  7.40952358e+02
  5.48780390e+02  1.38554835e+03  1.86197945e+02  2.56151729e+02  2.30464392e+02  7.63030925e+02
  5.49661379e+02  1.42632377e+03  5.68850933e+01  2.85536524e+02  2.33832385e+02  7.81436656e+02
  5.61963016e+02  1.46895603e+03 -7.27016694e+01  3.15624786e+02  2.30571597e+02  7.96080890e+02
  5.85840344e+02  1.51076639e+03 -2.01938526e+02  3.44886293e+02  2.20689061e+02  8.06893105e+02
  6.20832503e+02  1.54911109e+03 -3.30203355e+02  3.71832792e+02  2.04540938e+02  8.13821238e+02
  6.65886968e+02  1.58152106e+03 -4.56878723e+02  3.95096619e+02  1.82813715e+02  8.16831930e+02
  7.19415044e+02  1.60583240e+03 -5.81354849e+02  4.13502921e+02  1.56487950e+02  8.15910682e+02
  7.79375715e+02  1.62030072e+03 -7.03032540e+02  4.26131679e+02  1.26786495e+02  8.11061924e+02
  8.43383380e+02  1.62369328e+03 -8.21326077e+02  4.32366254e+02  9.51099210e+01  8.02308994e+02
  9.08833780e+02  1.61535421e+03 -9.35666031e+02  4.31925939e+02  6.29625755e+01  7.89694023e+02
  9.73041457e+02  1.59523914e+03 -1.04550200e+03  4.24880766e+02  3.18731488e+01  7.73277733e+02
  1.03338150e+03  1.56391761e+03 -1.15030528e+03  4.11647807e+02  3.31396387e+00  7.53139146e+02
  1.08742809e+03  1.52254306e+03 -1.24957137e+03  3.92969144e+02 -2.13767606e+01  7.29375202e+02
  1.13308252e+03  1.47279192e+03 -1.34282244e+03  3.69872675e+02 -4.10655650e+01  7.02100292e+02
  1.16868396e+03  1.41677517e+03 -1.42960961e+03  3.43617825e+02 -5.48835903e+01  6.71445708e+02
  1.19309708e+03  1.35692687e+03 -1.50951510e+03  3.15629029e+02 -6.22724448e+01  6.37559009e+02
  1.20577195e+03  1.29587569e+03 -1.58215429e+03  2.87420499e+02 -6.30136747e+01  6.00603317e+02
  1.20677295e+03  1.23630610e+03 -1.64717751e+03  2.60516246e+02 -5.72402819e+01  5.60756522e+02
  1.19677533e+03  1.18081670e+03 -1.70427176e+03  2.36369593e+02 -4.54296788e+01  5.18210434e+02
  1.17702947e+03  1.13178301e+03 -1.75316220e+03  2.16286413e+02 -2.83784552e+01  4.73169857e+02
  1.14929474e+03  1.09123207e+03 -1.79361349e+03  2.01356159e+02 -7.16028706e+00  4.25851601e+02
  1.11574651e+03  1.06073545e+03 -1.82543092e+03  1.92394324e+02  1.69307880e+01  3.76483440e+02
  1.07886117e+03  1.04132632e+03 -1.84846133e+03  1.89899369e+02  4.24487333e+01  3.25303018e+02
  1.04128529e+03  1.03344493e+03 -1.86259385e+03  1.94026393e+02  6.78719041e+01  2.72556699e+02
  1.00569575e+03  1.03691544e+03 -1.86776045e+03  2.04578944e+02  9.16834302e+01  2.18498389e+02
  9.74658304e+02  1.05095529e+03 -1.86393627e+03  2.21019388e+02  1.12451348e+02  1.63388306e+02
  9.50491974e+02  1.07421652e+03 -1.85113971e+03  2.42497307e+02  1.28904248e+02  1.07491733e+02
  9.35146516e+02  1.10485714e+03 -1.82943238e+03  2.67894408e+02  1.39998439e+02  5.10777391e+01
  9.30099373e+02  1.14063838e+03 -1.79891876e+03  2.95883585e+02  1.44973091e+02 -5.58211740e+00
  9.36277564e+02  1.17904305e+03 -1.75974574e+03  3.24999009e+02  1.43390437e+02 -6.22150930e+01
  9.54008662e+02  1.21740854e+03 -1.71210189e+03  3.53713544e+02  1.35158906e+02 -1.18548574e+02
  9.83003414e+02  1.25306752e+03 -1.65621654e+03  3.80519400e+02  1.20537983e+02 -1.74311387e+02
  1.02237095e+03  1.28348886e+03 -1.59235873e+03  4.04007767e+02  1.00124519e+02 -2.29235108e+02
  1.07066577e+03  1.30641141e+03 -1.52083583e+03  4.22943217e+02  7.48212238e+01 -2.83055347e+02
  1.12596400e+03  1.31996346e+03 -1.44199214e+03  4.36328952e+02  4.57890141e+01 -3.35513030e+02
  1.18596497e+03  1.32276170e+03 -1.35620719e+03  4.43459448e+02  1.43857142e+01 -3.86355635e+02
  1.24811259e+03  1.31398431e+03 -1.26389394e+03  4.43957709e+02 -1.79056358e+01 -4.35338418e+02
  1.30973037e+03  1.29341449e+03 -1.16549676e+03  4.37795179e+02 -4.95550862e+01 -4.82225579e+02
  1.36816263e+03  1.26145191e+03 -1.06148931e+03  4.25293249e+02 -7.90665611e+01 -5.26791400e+02
  1.42091475e+03  1.21909174e+03 -9.52372300e+02  4.07106283e+02 -1.05056852e+02 -5.68821321e+02
  1.46578479e+03  1.16787215e+03 -8.38671055e+02  3.84187054e+02 -1.26328650e+02 -6.08112941e+02
  1.50097981e+03  1.10979312e+03 -7.20933163e+02  3.57736430e+02 -1.41933762e+02 -6.44476860e+02
  1.52521041e+03  1.04721091e+03 -5.99728224e+02  3.29139951e+02 -1.51223167e+02 -6.77735186e+02
  1.53775881e+03  9.82713708e+02 -4.75636504e+02  2.99894650e+02 -1.53881273e+02 -7.07730998e+02
  1.53851670e+03  9.18984988e+02 -3.49252055e+02  2.71529998e+02 -1.49942568e+02 -7.34323192e+02
  1.52799086e+03  8.58661882e+02 -2.21185983e+02  2.45527121e+02 -1.39789772e+02 -7.57381031e+02
  1.50727639e+03  8.04195980e+02 -9.20550153e+01  2.23240581e+02 -1.24133611e+02 -7.76793260e+02
