             z_1            v_z1             z_2            v_z2
  1.24971933e+03  5.16951949e+02 -9.64773626e+02 -1.22088425e+02
  1.26141582e+03  5.13508762e+02 -9.63920818e+02 -1.28362354e+02
  1.27305156e+03  5.09797239e+02 -9.63021591e+02 -1.34576134e+02
  1.28462600e+03  5.05819277e+02 -9.62075989e+02 -1.40726510e+02
  1.29613857e+03  5.01576918e+02 -9.61084058e+02 -1.46810260e+02
  1.30758873e+03  4.97072343e+02 -9.60045844e+02 -1.52824195e+02
  1.31897592e+03  4.92307872e+02 -9.58961399e+02 -1.58765167e+02
  1.33029959e+03  4.87285962e+02 -9.57830775e+02 -1.64630065e+02
  1.34155920e+03  4.82009209e+02 -9.56654025e+02 -1.70415816e+02
  1.35275421e+03  4.76480341e+02 -9.55431207e+02 -1.76119393e+02
  1.36388407e+03  4.70702222e+02 -9.54162379e+02 -1.81737809e+02
  1.37494826e+03  4.64677848e+02 -9.52847602e+02 -1.87268125e+02
  1.38594623e+03  4.58410344e+02 -9.51486941e+02 -1.92707448e+02
  1.39687746e+03  4.51902967e+02 -9.50080460e+02 -1.98052931e+02
  1.40774142e+03  4.45159097e+02 -9.48628227e+02 -2.03301779e+02
  1.41853760e+03  4.38182244e+02 -9.47130311e+02 -2.08451249e+02
  1.42926546e+03  4.30976039e+02 -9.45586786e+02 -2.13498649e+02
  1.43992449e+03  4.23544234e+02 -9.43997726e+02 -2.18441340e+02
  1.45051419e+03  4.15890703e+02 -9.42363207e+02 -2.23276743e+02
  1.46103403e+03  4.08019436e+02 -9.40683307e+02 -2.28002331e+02
  1.47148352e+03  3.99934539e+02 -9.38958108e+02 -2.32615638e+02
  1.48186214e+03  3.91640230e+02 -9.37187692e+02 -2.37114256e+02
  1.49216941e+03  3.83140841e+02 -9.35372146e+02 -2.41495840e+02
  1.50240481e+03  3.74440811e+02 -9.33511556e+02 -2.45758105e+02
  1.51256787e+03  3.65544684e+02 -9.31606011e+02 -2.49898831e+02
  1.52265809e+03  3.56457111e+02 -9.29655605e+02 -2.53915860e+02
  1.53267499e+03  3.47182842e+02 -9.27660430e+02 -2.57807102e+02
  1.54261807e+03  3.37726728e+02 -9.25620583e+02 -2.61570533e+02
  1.55248687e+03  3.28093716e+02 -9.23536162e+02 -2.65204197e+02
  1.56228091e+03  3.18288845e+02 -9.21407267e+02 -2.68706205e+02
  1.57199972e+03  3.08317247e+02 -9.19234001e+02 -2.72074740e+02
  1.58164283e+03  2.98184143e+02 -9.17016469e+02 -2.75308056e+02
  1.59120977e+03  2.87894838e+02 -9.14754777e+02 -2.78404477e+02
  1.60070008e+03  2.77454721e+02 -9.12449034e+02 -2.81362400e+02
  1.61011331e+03  2.66869260e+02 -9.10099351e+02 -2.84180297e+02
  1.61944901e+03  2.56144001e+02 -9.07705842e+02 -2.86856712e+02
  1.62870671e+03  2.45284564e+02 -9.05268622e+02 -2.89390266e+02
  1.63788599e+03  2.34296640e+02 -9.02787807e+02 -2.91779655e+02
  1.64698640e+03  2.23185988e+02 -9.00263518e+02 -2.94023651e+02
  1.65600749e+03  2.11958432e+02 -8.97695876e+02 -2.96121104e+02
  1.66494883e+03  2.00619859e+02 -8.95085005e+02 -2.98070942e+02
  1.67381000e+03  1.89176214e+02 -8.92431030e+02 -2.99872169e+02
  1.68259056e+03  1.77633498e+02 -8.89734079e+02 -3.01523870e+02
  1.69129010e+03  1.65997764e+02 -8.86994283e+02 -3.03025209e+02
  1.69990819e+03  1.54275115e+02 -8.84211772e+02 -3.04375430e+02
  1.70844442e+03  1.42471701e+02 -8.81386682e+02 -3.05573855e+02
  1.71689838e+03  1.30593713e+02 -8.78519147e+02 -3.06619891e+02
  1.72526966e+03  1.18647382e+02 -8.75609307e+02 -3.07513020e+02
  1.73355786e+03  1.06638976e+02 -8.72657301e+02 -3.08252811e+02
  1.74176258e+03  9.45747961e+01 -8.69663272e+02 -3.08838909e+02
  1.74988342e+03  8.24611720e+01 -8.66627363e+02 -3.09271045e+02
  1.75791999e+03  7.03044602e+01 -8.63549721e+02 -3.09549028e+02
  1.76587192e+03  5.81110401e+01 -8.60430494e+02 -3.09672752e+02
  1.77373880e+03  4.58873105e+01 -8.57269832e+02 -3.09642190e+02
  1.78152027e+03  3.36396861e+01 -8.54067888e+02 -3.09457399e+02
  1.78921594e+03  2.13745947e+01 -8.50824815e+02 -3.09118517e+02
  1.79682546e+03  9.09847293e+00 -8.47540771e+02 -3.08625764e+02
  1.80434845e+03 -3.18223634e+00 -8.44215912e+02 -3.07979440e+02
  1.81178454e+03 -1.54610880e+01 -8.40850399e+02 -3.07179929e+02
  1.81913339e+03 -2.77316377e+01 -8.37444394e+02 -3.06227695e+02
  1.82639464e+03 -3.99874458e+01 -8.33998062e+02 -3.05123283e+02
  1.83356794e+03 -5.22220802e+01 -8.30511567e+02 -3.03867318e+02
  1.84065294e+03 -6.44291200e+01 -8.26985079e+02 -3.02460508e+02
  1.84764930e+03 -7.66021589e+01 -8.23418767e+02 -3.00903638e+02
  1.85455668e+03 -8.87348089e+01 -8.19812802e+02 -2.99197575e+02
  1.86137476e+03 -1.00820703e+02 -8.16167358e+02 -2.97343263e+02
  1.86810320e+03 -1.12853499e+02 -8.12482611e+02 -2.95341727e+02
  1.87474168e+03 -1.24826883e+02 -8.08758738e+02 -2.93194069e+02
  1.88128988e+03 -1.36734573e+02 -8.04995919e+02 -2.90901467e+02
  1.88774749e+03 -1.48570320e+02 -8.01194335e+02 -2.88465178e+02
  1.89411419e+03 -1.60327916e+02 -7.97354168e+02 -2.85886536e+02
  1.90038968e+03 -1.72001192e+02 -7.93475604e+02 -2.83166948e+02
  1.90657365e+03 -1.83584024e+02 -7.89558830e+02 -2.80307897e+02
  1.91266581e+03 -1.95070336e+02 -7.85604033e+02 -2.77310942e+02
  1.91866587e+03 -2.06454105e+02 -7.81611406e+02 -2.74177711e+02
  1.92457352e+03 -2.17729359e+02 -7.77581139e+02 -2.70909909e+02
  1.93038850e+03 -2.28890186e+02 -7.73513427e+02 -2.67509310e+02
  1.93611052e+03 -2.39930733e+02 -7.69408466e+02 -2.63977758e+02
  1.94173931e+03 -2.50845212e+02 -7.65266453e+02 -2.60317168e+02
  1.94727459e+03 -2.61627900e+02 -7.61087589e+02 -2.56529523e+02
  1.95271609e+03 -2.72273145e+02 -7.56872073e+02 -2.52616876e+02
  1.95806356e+03 -2.82775367e+02 -7.52620110e+02 -2.48581342e+02
  1.96331674e+03 -2.93129062e+02 -7.48331904e+02 -2.44425105e+02
  1.96847538e+03 -3.03328803e+02 -7.44007661e+02 -2.40150412e+02
  1.97353922e+03 -3.13369247e+02 -7.39647589e+02 -2.35759575e+02
  1.97850802e+03 -3.23245131e+02 -7.35251900e+02 -2.31254966e+02
  1.98338154e+03 -3.32951283e+02 -7.30820804e+02 -2.26639020e+02
  1.98815956e+03 -3.42482616e+02 -7.26354514e+02 -2.21914230e+02
  1.99284183e+03 -3.51834138e+02 -7.21853246e+02 -2.17083149e+02
  1.99742813e+03 -3.61000949e+02 -7.17317217e+02 -2.12148387e+02
  2.00191825e+03 -3.69978245e+02 -7.12746645e+02 -2.07112612e+02
  2.00631197e+03 -3.78761323e+02 -7.08141750e+02 -2.01978547e+02
  2.01060906e+03 -3.87345577e+02 -7.03502754e+02 -1.96748969e+02
  2.01480934e+03 -3.95726505e+02 -6.98829880e+02 -1.91426710e+02
  2.01891259e+03 -4.03899707e+02 -6.94123353e+02 -1.86014658e+02
  2.02291862e+03 -4.11860887e+02 -6.89383400e+02 -1.80515752e+02
  2.02682723e+03 -4.19605849e+02 -6.84610250e+02 -1.74932990e+02
  2.03063824e+03 -4.27130500e+02 -6.79804131e+02 -1.69269428e+02
  2.03435146e+03 -4.34430840e+02 -6.74965276e+02 -1.63528188e+02
  2.03796671e+03 -4.41502951e+02 -6.70093917e+02 -1.57712468e+02
  2.04148383e+03 -4.48342974e+02 -6.65190289e+02 -1.51825572e+02
  2.04490263e+03 -4.54947053e+02 -6.60254629e+02 -1.45870959e+02
  2.04822297e+03 -4.61311195e+02 -6.55287173e+02 -1.39852383e+02
  2.05144466e+03 -4.67430860e+02 -6.50288162e+02 -1.33774313e+02
  2.05456757e+03 -4.73299064e+02 -6.45257835e+02 -1.27643819e+02
  2.05759154e+03 -4.78883081e+02 -6.40196436e+02 -1.21493874e+02
  2.06051643e+03 -4.84290607e+02 -6.35104207e+02 -1.15217193e+02
  2.06334208e+03 -4.89557580e+02 -6.29981395e+02 -1.08778406e+02
  2.06606838e+03 -4.94577826e+02 -6.24828245e+02 -1.02284417e+02
  2.06869518e+03 -4.99342695e+02 -6.19645006e+02 -9.57447684e+01
  2.07122237e+03 -5.03848046e+02 -6.14431927e+02 -8.91646499e+01
  2.07364981e+03 -5.08090849e+02 -6.09189260e+02 -8.25483023e+01
  2.07597739e+03 -5.12068552e+02 -6.03917257e+02 -7.58996442e+01
  2.07820500e+03 -5.15778898e+02 -5.98616172e+02 -6.92224590e+01
  2.08033254e+03 -5.19219848e+02 -5.93286260e+02 -6.25204669e+01
  2.08235989e+03 -5.22389553e+02 -5.87927777e+02 -5.57973570e+01
  2.08428697e+03 -5.25286333e+02 -5.82540983e+02 -4.90568021e+01
  2.08611367e+03 -5.27908672e+02 -5.77126136e+02 -4.23024665e+01
  2.08783992e+03 -5.30255210e+02 -5.71683497e+02 -3.55380103e+01
  2.08946563e+03 -5.32324742e+02 -5.66213328e+02 -2.87670901e+01
  2.09099071e+03 -5.34116218e+02 -5.60715892e+02 -2.19933603e+01
  2.09241510e+03 -5.35628736e+02 -5.55191455e+02 -1.52204719e+01
  2.09373873e+03 -5.36861550e+02 -5.49640282e+02 -8.45207228e+00
  2.09496154e+03 -5.37814061e+02 -5.44062641e+02 -1.69180379e+00
  2.09608346e+03 -5.38485824e+02 -5.38458800e+02  5.05669769e+00
  2.09710444e+03 -5.38876542e+02 -5.32829029e+02  1.17898041e+01
  2.09802443e+03 -5.38986069e+02 -5.27173599e+02  1.85038970e+01
  2.09884339e+03 -5.38814411e+02 -5.21492783e+02  2.51953691e+01
  2.09956128e+03 -5.38361722e+02 -5.15786854e+02  3.18606258e+01
  2.10017806e+03 -5.37628307e+02 -5.10056087e+02  3.84960875e+01
  2.10069371e+03 -5.36614620e+02 -5.04300757e+02  4.50981908e+01
  2.10110819e+03 -5.35321264e+02 -4.98521143e+02  5.16633907e+01
  2.10142150e+03 -5.33748991e+02 -4.92717522e+02  5.81881622e+01
  2.10163361e+03 -5.31898702e+02 -4.86890173e+02  6.46690020e+01
  2.10174451e+03 -5.29771445e+02 -4.81039378e+02  7.11024308e+01
  2.10175420e+03 -5.27368415e+02 -4.75165419e+02  7.74849944e+01
  2.10166268e+03 -5.24690955e+02 -4.69268577e+02  8.38132660e+01
  2.10146995e+03 -5.21740552e+02 -4.63349137e+02  9.00838479e+01
  2.10117603e+03 -5.18518840e+02 -4.57407385e+02  9.62933732e+01
  2.10078092e+03 -5.15027595e+02 -4.51443605e+02  1.02438508e+02
  2.10028465e+03 -5.11268737e+02 -4.45458086e+02  1.08515951e+02
  2.09968723e+03 -5.07244329e+02 -4.39451116e+02  1.14522439e+02
  2.09898870e+03 -5.02956574e+02 -4.33422983e+02  1.20454747e+02
  2.09818910e+03 -4.98407814e+02 -4.27373979e+02  1.26309687e+02
  2.09728845e+03 -4.93600532e+02 -4.21304394e+02  1.32084113e+02
  2.09628681e+03 -4.88537345e+02 -4.15214520e+02  1.37774924e+02
  2.09518421e+03 -4.83221010e+02 -4.09104652e+02  1.43379061e+02
  2.09398073e+03 -4.77654414e+02 -4.02975083e+02  1.48893512e+02
  2.09267640e+03 -4.71840580e+02 -3.96826109e+02  1.54315313e+02
  2.09127130e+03 -4.65782661e+02 -3.90658025e+02  1.59641548e+02
  2.08976550e+03 -4.59483939e+02 -3.84471129e+02  1.64869353e+02
  2.08815906e+03 -4.52947826e+02 -3.78265718e+02  1.69995917e+02
  2.08645206e+03 -4.46177857e+02 -3.72042091e+02  1.75018480e+02
  2.08464459e+03 -4.39177693e+02 -3.65800549e+02  1.79934340e+02
  2.08273672e+03 -4.31951118e+02 -3.59541391e+02  1.84740851e+02
  2.08072857e+03 -4.24502034e+02 -3.53264919e+02  1.89435425e+02
  2.07862021e+03 -4.16834461e+02 -3.46971435e+02  1.94015532e+02
  2.07641176e+03 -4.08952539e+02 -3.40661243e+02  1.98478706e+02
  2.07410331e+03 -4.00860516e+02 -3.34334646e+02  2.02822540e+02
  2.07169499e+03 -3.92562756e+02 -3.27991949e+02  2.07044692e+02
  2.06918690e+03 -3.84063731e+02 -3.21633457e+02  2.11142884e+02
  2.06657916e+03 -3.75368019e+02 -3.15259477e+02  2.15114905e+02
  2.06387191e+03 -3.66480303e+02 -3.08870315e+02  2.18958611e+02
  2.06106527e+03 -3.57405368e+02 -3.02466279e+02  2.22671924e+02
  2.05815938e+03 -3.48148098e+02 -2.96047678e+02  2.26252838e+02
  2.05515438e+03 -3.38713476e+02 -2.89614820e+02  2.29699416e+02
  2.05205041e+03 -3.29106576e+02 -2.83168016e+02  2.33009792e+02
  2.04884762e+03 -3.19332565e+02 -2.76707575e+02  2.36182175e+02
  2.04554616e+03 -3.09396701e+02 -2.70233810e+02  2.39214844e+02
  2.04214621e+03 -2.99304323e+02 -2.63747031e+02  2.42106155e+02
  2.03864791e+03 -2.89060860e+02 -2.57247552e+02  2.44854537e+02
  2.03505143e+03 -2.78671815e+02 -2.50735684e+02  2.47458498e+02
  2.03135696e+03 -2.68142772e+02 -2.44211742e+02  2.49916621e+02
  2.02756467e+03 -2.57479391e+02 -2.37676040e+02  2.52227568e+02
  2.02367473e+03 -2.46687399e+02 -2.31128893e+02  2.54390077e+02
  2.01968735e+03 -2.35772597e+02 -2.24570615e+02  2.56402968e+02
  2.01560270e+03 -2.24740848e+02 -2.18001523e+02  2.58265140e+02
  2.01142099e+03 -2.13598080e+02 -2.11421933e+02  2.59975574e+02
  2.00714242e+03 -2.02350280e+02 -2.04832162e+02  2.61533330e+02
  2.00276720e+03 -1.91003491e+02 -1.98232527e+02  2.62937552e+02
  1.99829553e+03 -1.79563812e+02 -1.91623346e+02  2.64187467e+02
  1.99372763e+03 -1.68037391e+02 -1.85004938e+02  2.65282384e+02
  1.98906372e+03 -1.56430425e+02 -1.78377620e+02  2.66221697e+02
  1.98430402e+03 -1.44749156e+02 -1.71741712e+02  2.67004887e+02
  1.97944877e+03 -1.32999870e+02 -1.65097535e+02  2.67631519e+02
  1.97449820e+03 -1.21188891e+02 -1.58445406e+02  2.68101246e+02
  1.96945254e+03 -1.09322585e+02 -1.51785648e+02  2.68413811e+02
  1.96431204e+03 -9.74073532e+01 -1.45118581e+02  2.68569048e+02
  1.95907695e+03 -8.54496346e+01 -1.38444525e+02  2.68566886e+02
  1.95374752e+03 -7.34559077e+01 -1.31763803e+02  2.68407354e+02
  1.94832401e+03 -6.14326950e+01 -1.25076735e+02  2.68090590e+02
  1.94280667e+03 -4.93865743e+01 -1.18383644e+02  2.67616855e+02
  1.93719577e+03 -3.73242027e+01 -1.11684853e+02  2.66986559e+02
  1.93149159e+03 -2.52523692e+01 -1.04980683e+02  2.66200321e+02
  1.92569439e+03 -1.31781224e+01 -9.82714578e+01  2.65259095e+02
  1.91980446e+03 -1.10914304e+00 -9.15575004e+01  2.64164549e+02
  1.91382208e+03  1.09447599e+01 -8.48391340e+01  2.62920564e+02
  1.90774754e+03  2.29586530e+01 -7.81166823e+01  2.61546233e+02
  1.90158113e+03  3.49304688e+01 -7.13904689e+01  2.60037870e+02
  1.89532314e+03  4.68854706e+01 -6.46608176e+01  2.58364557e+02
  1.88897389e+03  5.88204326e+01 -5.79280527e+01  2.56523957e+02
  1.88253367e+03  7.07190719e+01 -5.11924983e+01  2.54526893e+02
  1.87600280e+03  8.25726548e+01 -4.44544787e+01  2.52376738e+02
  1.86938158e+03  9.43738963e+01 -3.77143185e+01  2.50075523e+02
  1.86267035e+03  1.06116006e+02 -3.09723422e+01  2.47624894e+02
  1.85586941e+03  1.17792422e+02 -2.42288746e+01  2.45026374e+02
  1.84897910e+03  1.29396718e+02 -1.74842402e+01  2.42281470e+02
  1.84199976e+03  1.40922561e+02 -1.07387640e+01  2.39391708e+02
  1.83493171e+03  1.52363691e+02 -3.99277076e+00  2.36358660e+02
  1.82777530e+03  1.63713914e+02  2.75341467e+00  2.33183953e+02
  1.82053087e+03  1.74967098e+02  9.49946740e+00  2.29869275e+02
  1.81319877e+03  1.86117175e+02  1.62450626e+01  2.26416379e+02
  1.80577936e+03  1.97158133e+02  2.29898753e+01  2.22827084e+02
  1.79827299e+03  2.08084029e+02  2.97335809e+01  2.19103277e+02
  1.79068002e+03  2.18888979e+02  3.64758545e+01  2.15246911e+02
  1.78300081e+03  2.29567171e+02  4.32163715e+01  2.11260010e+02
  1.77523575e+03  2.40112860e+02  4.99548072e+01  2.07144661e+02
  1.76738520e+03  2.50520373e+02  5.66908372e+01  2.02903020e+02
  1.75944954e+03  2.60784111e+02  6.34241370e+01  1.98537307e+02
  1.75142915e+03  2.70898555e+02  7.01543826e+01  1.94049809e+02
  1.74332442e+03  2.80858265e+02  7.68812496e+01  1.89442874e+02
  1.73513573e+03  2.90657882e+02  8.36044142e+01  1.84718915e+02
  1.72686349e+03  3.00292134e+02  9.03235527e+01  1.79880404e+02
  1.71850810e+03  3.09755839e+02  9.70383414e+01  1.74929875e+02
  1.71006994e+03  3.19043903e+02  1.03748457e+02  1.69869920e+02
  1.70154944e+03  3.28151328e+02  1.10453576e+02  1.64703191e+02
  1.69294700e+03  3.37073210e+02  1.17153377e+02  1.59432393e+02
  1.68426303e+03  3.45804745e+02  1.23847535e+02  1.54060287e+02
  1.67549795e+03  3.54341231e+02  1.30535730e+02  1.48589689e+02
  1.66665219e+03  3.62678067e+02  1.37217638e+02  1.43023465e+02
  1.65772617e+03  3.70810762e+02  1.43892938e+02  1.37364534e+02
  1.64872032e+03  3.78734930e+02  1.50561309e+02  1.31615861e+02
  1.63963508e+03  3.86446298e+02  1.57222429e+02  1.25780460e+02
  1.63047088e+03  3.93940705e+02  1.63875978e+02  1.19861391e+02
  1.62122816e+03  4.01214106e+02  1.70521635e+02  1.13861759e+02
  1.61190737e+03  4.08262572e+02  1.77159080e+02  1.07784710e+02
  1.60250895e+03  4.15082295e+02  1.83787994e+02  1.01633431e+02
  1.59303337e+03  4.21669587e+02  1.90408057e+02  9.54111495e+01
  1.58348107e+03  4.28020885e+02  1.97018951e+02  8.91211302e+01
  1.57385252e+03  4.34132751e+02  2.03620357e+02  8.27666735e+01
  1.56414818e+03  4.40001873e+02  2.10211957e+02  7.63511137e+01
  1.55436852e+03  4.45625069e+02  2.16793434e+02  6.98778178e+01
  1.54451400e+03  4.50999286e+02  2.23364471e+02  6.33501833e+01
  1.53458511e+03  4.56121605e+02  2.29924752e+02  5.67716364e+01
  1.52458232e+03  4.60989239e+02  2.36473960e+02  5.01456303e+01
  1.51450611e+03  4.65599539e+02  2.43011780e+02  4.34756433e+01
  1.50435697e+03  4.69949988e+02  2.49537897e+02  3.67651772e+01
  1.49413538e+03  4.74038212e+02  2.56051998e+02  3.00177550e+01
  1.48384185e+03  4.77861972e+02  2.62553768e+02  2.32369195e+01
  1.47347686e+03  4.81419172e+02  2.69042894e+02  1.64262309e+01
  1.46304091e+03  4.84707856e+02  2.75519064e+02  9.58926564e+00
  1.45253451e+03  4.87726211e+02  2.81981966e+02  2.72961374e+00
  1.44195816e+03  4.90472568e+02  2.88431289e+02 -4.14912259e+00
  1.43131237e+03  4.92945401e+02  2.94866722e+02 -1.10433311e+01
  1.42059766e+03  4.95143330e+02  3.01287954e+02 -1.79493912e+01
  1.40981453e+03  4.97065122e+02  3.07694678e+02 -2.48636761e+01
  1.39896352e+03  4.98709687e+02  3.14086584e+02 -3.17825548e+01
  1.38804513e+03  5.00076086e+02  3.20463365e+02 -3.87023936e+01
  1.37705991e+03  5.01163526e+02  3.26824713e+02 -4.56195584e+01
  1.36600837e+03  5.01971361e+02  3.33170323e+02 -5.25304166e+01
  1.35489105e+03  5.02499095e+02  3.39499888e+02 -5.94313388e+01
  1.34370849e+03  5.02746380e+02  3.45813103e+02 -6.63187008e+01
  1.33246122e+03  5.02713017e+02  3.52109666e+02 -7.31888859e+01
  1.32114978e+03  5.02398955e+02  3.58389272e+02 -8.00382862e+01
  1.30977472e+03  5.01804292e+02  3.64651619e+02 -8.68633049e+01
  1.29833659e+03  5.00929277e+02  3.70896405e+02 -9.36603581e+01
  1.28683593e+03  4.99774305e+02  3.77123330e+02 -1.00425877e+02
  1.27527331e+03  4.98339921e+02  3.83332095e+02 -1.07156309e+02
  1.26364928e+03  4.96626818e+02  3.89522399e+02 -1.13848120e+02
  1.25196439e+03  4.94635838e+02  3.95693944e+02 -1.20497798e+02
  1.24021922e+03  4.92367967e+02  4.01846435e+02 -1.27101850e+02
  1.22841432e+03  4.89824342e+02  4.07979573e+02 -1.33656812e+02
  1.21655027e+03  4.87006244e+02  4.14093064e+02 -1.40159241e+02
  1.20462763e+03  4.83915100e+02  4.20186614e+02 -1.46605725e+02
  1.19264699e+03  4.80552481e+02  4.26259929e+02 -1.52992881e+02
  1.18060891e+03  4.76920105e+02  4.32312716e+02 -1.59317357e+02
  1.16851398e+03  4.73019829e+02  4.38344685e+02 -1.65575835e+02
  1.15636278e+03  4.68853656e+02  4.44355543e+02 -1.71765030e+02
  1.14415590e+03  4.64423728e+02  4.50345003e+02 -1.77881697e+02
  1.13189391e+03  4.59732326e+02  4.56312775e+02 -1.83922626e+02
  1.11957742e+03  4.54781872e+02  4.62258573e+02 -1.89884651e+02
  1.10720702e+03  4.49574925e+02  4.68182109e+02 -1.95764643e+02
  1.09478330e+03  4.44114178e+02  4.74083098e+02 -2.01559522e+02
  1.08230686e+03  4.38402461e+02  4.79961257e+02 -2.07266248e+02
  1.06977830e+03  4.32442737e+02  4.85816302e+02 -2.12881831e+02
  1.05719823e+03  4.26238098e+02  4.91647951e+02 -2.18403328e+02
  1.04456724e+03  4.19791770e+02  4.97455923e+02 -2.23827848e+02
  1.03188596e+03  4.13107103e+02  5.03239939e+02 -2.29152547e+02
  1.01915499e+03  4.06187578e+02  5.08999719e+02 -2.34374639e+02
  1.00637493e+03  3.99036796e+02  5.14734987e+02 -2.39491388e+02
  9.93546422e+02  3.91658484e+02  5.20445466e+02 -2.44500117e+02
  9.80670066e+02  3.84056487e+02  5.26130881e+02 -2.49398206e+02
  9.67746486e+02  3.76234773e+02  5.31790958e+02 -2.54183092e+02
  9.54776305e+02  3.68197421e+02  5.37425425e+02 -2.58852272e+02
  9.41760149e+02  3.59948629e+02  5.43034009e+02 -2.63403307e+02
  9.28698642e+02  3.51492705e+02  5.48616441e+02 -2.67833818e+02
  9.15592416e+02  3.42834067e+02  5.54172451e+02 -2.72141492e+02
  9.02442101e+02  3.33977241e+02  5.59701772e+02 -2.76324078e+02
  8.89248331e+02  3.24926858e+02  5.65204138e+02 -2.80379395e+02
  8.76011742e+02  3.15687653e+02  5.70679282e+02 -2.84305327e+02
  8.62732971e+02  3.06264458e+02  5.76126942e+02 -2.88099828e+02
  8.49412658e+02  2.96662205e+02  5.81546853e+02 -2.91760921e+02
  8.36051446e+02  2.86885922e+02  5.86938755e+02 -2.95286700e+02
  8.22649978e+02  2.76940727e+02  5.92302388e+02 -2.98675330e+02
  8.09208901e+02  2.66831828e+02  5.97637491e+02 -3.01925051e+02
  7.95728862e+02  2.56564521e+02  6.02943807e+02 -3.05034174e+02
  7.82210513e+02  2.46144186e+02  6.08221080e+02 -3.08001087e+02
  7.68654506e+02  2.35576283e+02  6.13469053e+02 -3.10824250e+02
  7.55061497e+02  2.24866351e+02  6.18687471e+02 -3.13502203e+02
  7.41432144e+02  2.14020005e+02  6.23876078e+02 -3.16033561e+02
  7.27767109e+02  2.03042932e+02  6.29034621e+02 -3.18417018e+02
  7.14067057e+02  1.91940888e+02  6.34162841e+02 -3.20651345e+02
  7.00332664e+02  1.80719695e+02  6.39260478e+02 -3.22735392e+02
  6.86564619e+02  1.69385239e+02  6.44327258e+02 -3.24668091e+02
  6.72763656e+02  1.57943467e+02  6.49362865e+02 -3.26448452e+02
  6.58930709e+02  1.46400381e+02  6.54366788e+02 -3.28075566e+02
  6.45074669e+02  1.34762037e+02  6.59330561e+02 -3.29548608e+02
  6.31195033e+02  1.23034544e+02  6.64255115e+02 -3.30866831e+02
  6.17283989e+02  1.11224055e+02  6.69148693e+02 -3.32029572e+02
  6.03342997e+02  9.93367708e+01  6.74010271e+02 -3.33036251e+02
  5.89372851e+02  8.73789294e+01  6.78839490e+02 -3.33886369e+02
  5.75374267e+02  7.53568084e+01  6.83636075e+02 -3.34579513e+02
  5.61347939e+02  6.32767191e+01  6.88399775e+02 -3.35115351e+02
  5.47294553e+02  5.11450038e+01  6.93130351e+02 -3.35493634e+02
  5.33214793e+02  3.89680319e+01  6.97827567e+02 -3.35714199e+02
  5.19109341e+02  2.67521974e+01  7.02491193e+02 -3.35776965e+02
  5.04978879e+02  1.45039147e+01  7.07121002e+02 -3.35681935e+02
  4.90824090e+02  2.22961587e+00  7.11716768e+02 -3.35429197e+02
  4.76645657e+02 -1.00642533e+01  7.16278268e+02 -3.35018922e+02
  4.62444264e+02 -2.23712364e+01  7.20805282e+02 -3.34451363e+02
  4.48220596e+02 -3.46848696e+01  7.25297591e+02 -3.33726860e+02
  4.33975339e+02 -4.69986857e+01  7.29754977e+02 -3.32845835e+02
  4.19709179e+02 -5.93062166e+01  7.34177225e+02 -3.31808791e+02
  4.05422804e+02 -7.16009975e+01  7.38564122e+02 -3.30616318e+02
  3.91116903e+02 -8.38765699e+01  7.42915456e+02 -3.29269086e+02
  3.76792163e+02 -9.61264850e+01  7.47231017e+02 -3.27767849e+02
  3.62449276e+02 -1.08344307e+02  7.51510598e+02 -3.26113443e+02
  3.48088933e+02 -1.20523616e+02  7.55753991e+02 -3.24306785e+02
  3.33711825e+02 -1.32658012e+02  7.59960992e+02 -3.22348875e+02
  3.19318645e+02 -1.44741118e+02  7.64131399e+02 -3.20240793e+02
  3.04910086e+02 -1.56766583e+02  7.68265010e+02 -3.17983702e+02
  2.90486841e+02 -1.68728082e+02  7.72361626e+02 -3.15578843e+02
  2.76049607e+02 -1.80619326e+02  7.76421050e+02 -3.13027540e+02
  2.61599078e+02 -1.92434057e+02  7.80443086e+02 -3.10331198e+02
  2.47135950e+02 -2.04166054e+02  7.84427541e+02 -3.07491301e+02
  2.32660920e+02 -2.15809134e+02  7.88374222e+02 -3.04509417e+02
  2.18174684e+02 -2.27357151e+02  7.92282939e+02 -3.01387198e+02
  2.03677941e+02 -2.38803999e+02  7.96153504e+02 -2.98126384e+02
  1.89171389e+02 -2.50143602e+02  7.99985731e+02 -2.94728808e+02
  1.74655726e+02 -2.61369907e+02  8.03779435e+02 -2.91196412e+02
  1.60131652e+02 -2.72476856e+02  8.07534433e+02 -2.87531272e+02
  1.45599865e+02 -2.83458326e+02  8.11250544e+02 -2.83735667e+02
  1.31061066e+02 -2.94307947e+02  8.14927590e+02 -2.79812255e+02
  1.16515955e+02 -3.05018419e+02  8.18565393e+02 -2.75764763e+02
  1.01965232e+02 -3.15576534e+02  8.22163777e+02 -2.71602966e+02
  8.74095985e+01 -3.25978904e+02  8.25722571e+02 -2.67326960e+02
  7.28497549e+01 -3.36237464e+02  8.29241601e+02 -2.62921660e+02
  5.82864025e+01 -3.46349033e+02  8.32720700e+02 -2.58387243e+02
  4.37202427e+01 -3.56300453e+02  8.36159698e+02 -2.53734012e+02
  2.91519769e+01 -3.66084862e+02  8.39558431e+02 -2.48966115e+02
  1.45823068e+01 -3.75696514e+02  8.42916735e+02 -2.44086741e+02
